Label: h
Points: 36
0.8 1286 684
0.9 1288 686
1.0 1290 689
1.1 1291 692
1.2 1291 695
1.3 1289 696
1.4 1287 698
1.5 1284 697
1.6 1280 696
1.7 1276 692
1.8 1272 688
1.9 1268 682
2.0 1266 676
2.1 1265 672
2.2 1266 669
2.3 1268 667
2.4 1272 667
2.5 1277 667

Label: I
Points: 10
0 638 742
0.1 638 740
0.2 638 737
0.3 638 735
0.4 636 728
0.5 626 706
0.6 622 700
0.7 617 693
0.8 612 686
0.9 607 679

Label: a
Points: 27
0 498 683
0.1 497 683
0.2 496 683
0.3 494 682
0.4 493 681
0.5 488 673
0.6 487 670
0.7 487 667
0.8 486 663
0.9 486 660
1.0 487 660
1.1 490 662
1.2 493 665
1.3 497 668
1.4 500 672
1.5 502 677
1.6 503 681
1.7 502 682
1.8 501 681
1.9 501 679
2.0 500 677
2.1 500 674
2.2 501 671
2.3 502 668
2.4 505 667
2.5 508 666
2.6 513 666

Label: D
Points: 10
0 227 720
0.1 227 718
0.2 227 715
0.3 227 713
0.4 227 709
0.5 227 689
0.6 227 681
0.7 226 673
0.8 225 664
0.9 224 655

Label: t
Points: 24
0 295 676
0.1 295 674
0.2 295 673
0.3 295 671
0.4 295 670
0.5 300 674
0.6 302 678
0.7 305 681
0.8 309 687
0.9 312 693
1.0 314 699
1.1 316 705
1.2 318 710
1.3 318 712
1.4 318 710
1.5 318 707
1.6 317 700
1.7 315 692
1.8 313 681
1.9 310 671
2.0 308 664
2.1 307 657
2.2 307 653
2.3 307 650

Label: ;
Points: 3
0 1750 693
0.1 1749 693
0.2 1748 692

Label: D
Points: 11
0 414 735
0.1 414 734
0.2 414 732
0.3 414 730
0.4 414 727
0.5 414 708
0.6 413 699
0.7 413 690
0.8 411 680
0.9 409 669
1.0 406 660

Label: A
Points: 39
0 545 737
0.1 545 738
0.2 545 740
0.3 545 738
0.4 544 736
0.5 541 725
0.6 540 720
0.7 537 713
0.8 532 706
0.9 527 698
1.0 523 692
1.1 520 687
1.2 518 685
1.3 519 685
1.4 521 687
1.5 522 689
1.6 524 694
1.7 527 700
1.8 530 707
1.9 533 714
2.0 536 720
2.1 538 725
2.2 540 729
2.3 543 734
2.4 544 738
2.5 546 743
2.6 549 746
2.7 551 747
2.8 553 745
2.9 554 742
3.0 554 735
3.1 554 727
3.2 552 717
3.3 552 709
3.4 551 701
3.5 551 696
3.6 551 692
3.7 551 689
3.8 551 685

Label: t
Points: 23
0 628 678
0.1 628 676
0.2 628 678
0.3 629 680
0.4 630 682
0.5 635 689
0.6 636 692
0.7 639 696
0.8 641 701
0.9 644 707
1.0 646 714
1.1 647 721
1.2 649 726
1.3 649 729
1.4 649 729
1.5 649 726
1.6 649 720
1.7 647 712
1.8 645 703
1.9 642 692
2.0 638 684
2.1 636 677
2.2 635 671

Label: o
Points: 21
0 791 680
0.1 789 680
0.2 787 680
0.3 786 679
0.4 785 678
0.5 785 672
0.6 785 670
0.7 786 668
0.8 789 666
0.9 792 665
1.0 797 665
1.1 801 666
1.2 807 668
1.3 811 671
1.4 814 674
1.5 814 678
1.6 813 680
1.7 810 682
1.8 807 683
1.9 804 684
2.0 800 684

Label: t
Points: 28
0 1169 679
0.1 1170 679
0.2 1172 679
0.3 1174 681
0.4 1177 682
0.5 1186 689
0.6 1190 692
0.7 1194 695
0.8 1198 699
0.9 1202 703
1.0 1205 709
1.1 1206 714
1.2 1208 719
1.3 1209 723
1.4 1209 724
1.5 1209 723
1.6 1208 720
1.7 1206 716
1.8 1203 709
1.9 1199 701
2.0 1194 693
2.1 1191 685
2.2 1188 679
2.3 1188 674
2.4 1188 670
2.5 1189 668
2.6 1192 668
2.7 1195 668

Label: d
Points: 37
0 396 695
0.1 396 696
0.2 396 698
0.3 396 700
0.4 396 701
0.5 393 704
0.6 391 703
0.7 388 701
0.8 385 698
0.9 380 693
1.0 376 685
1.1 373 676
1.2 370 667
1.3 368 659
1.4 367 651
1.5 368 646
1.6 370 645
1.7 373 647
1.8 378 653
1.9 385 662
2.0 392 672
2.1 398 685
2.2 404 699
2.3 407 713
2.4 410 728
2.5 411 739
2.6 411 748
2.7 410 751
2.8 410 748
2.9 409 742
3.0 409 733
3.1 407 723
3.2 406 709
3.3 405 696
3.4 404 684
3.5 404 673
3.6 404 664

Label: I
Points: 9
0 164 734
0.1 164 732
0.2 164 730
0.3 164 728
0.4 164 721
0.5 162 702
0.6 160 696
0.7 159 690
0.8 157 684

Label: P
Points: 44
0 1120 725
0.1 1120 726
0.2 1122 728
0.3 1123 729
0.4 1124 729
0.5 1124 726
0.6 1123 722
0.7 1121 715
0.8 1117 706
0.9 1113 696
1.0 1109 687
1.1 1106 679
1.2 1104 674
1.3 1103 670
1.4 1103 670
1.5 1103 671
1.6 1105 673
1.7 1107 678
1.8 1110 683
1.9 1111 690
2.0 1113 698
2.1 1114 704
2.2 1116 712
2.3 1119 718
2.4 1122 724
2.5 1127 729
2.6 1133 734
2.7 1138 738
2.8 1144 741
2.9 1150 742
3.0 1155 742
3.1 1158 740
3.2 1161 737
3.3 1159 732
3.4 1158 726
3.5 1155 719
3.6 1152 712
3.7 1147 707
3.8 1141 703
3.9 1136 699
4.0 1131 698
4.1 1127 698
4.2 1124 699
4.3 1121 701

Label: $
Points: 39
0 1482 721
0.1 1480 721
0.2 1477 720
0.3 1472 718
0.4 1467 717
0.5 1452 710
0.6 1447 707
0.7 1442 703
0.8 1438 698
0.9 1437 695
1.0 1441 693
1.1 1447 692
1.2 1454 692
1.3 1462 690
1.4 1471 689
1.5 1478 685
1.6 1483 682
1.7 1486 679
1.8 1486 675
1.9 1485 671
2.0 1481 668
2.1 1476 666
2.2 1467 665
2.3 1457 664
2.4 1447 664
2.5 1439 664
2.6 1432 664
2.7 1429 665
2.8 1459 740
2.9 1459 738
3.0 1458 734
3.1 1457 728
3.2 1456 721
3.3 1453 698
3.4 1453 690
3.5 1452 681
3.6 1451 671
3.7 1451 661
3.8 1451 653

Label: G
Points: 32
0 816 720
0.1 814 720
0.2 813 721
0.3 812 721
0.4 810 721
0.5 802 716
0.6 799 711
0.7 796 704
0.8 793 695
0.9 789 684
1.0 787 673
1.1 787 663
1.2 788 655
1.3 791 649
1.4 794 648
1.5 799 649
1.6 804 651
1.7 809 655
1.8 813 661
1.9 816 668
2.0 816 676
2.1 814 681
2.2 812 685
2.3 808 687
2.4 804 687
2.5 800 686
2.6 799 685
2.7 801 683
2.8 804 681
2.9 807 681
3.0 813 681
3.1 819 682

Label: a
Points: 29
0 1472 682
0.1 1473 684
0.2 1473 685
0.3 1473 686
0.4 1472 686
0.5 1465 682
0.6 1462 679
0.7 1459 676
0.8 1456 672
0.9 1453 668
1.0 1453 664
1.1 1453 660
1.2 1455 659
1.3 1459 659
1.4 1463 661
1.5 1468 663
1.6 1472 666
1.7 1474 670
1.8 1475 674
1.9 1475 676
2.0 1473 679
2.1 1471 679
2.2 1470 678
2.3 1468 675
2.4 1469 673
2.5 1470 670
2.6 1472 667
2.7 1475 665
2.8 1478 664

Label: p
Points: 34
0 1155 679
0.1 1155 678
0.2 1155 676
0.3 1155 672
0.4 1155 668
0.5 1154 654
0.6 1153 648
0.7 1151 640
0.8 1149 631
0.9 1147 621
1.0 1144 612
1.1 1142 604
1.2 1141 600
1.3 1139 603
1.4 1140 607
1.5 1141 615
1.6 1142 625
1.7 1143 639
1.8 1145 654
1.9 1147 668
2.0 1150 680
2.1 1153 689
2.2 1158 694
2.3 1163 696
2.4 1167 695
2.5 1170 692
2.6 1172 689
2.7 1174 684
2.8 1173 679
2.9 1172 673
3.0 1169 668
3.1 1167 665
3.2 1163 663
3.3 1158 662

Label: u
Points: 24
0 578 681
0.1 576 676
0.2 576 674
0.3 576 672
0.4 576 670
0.5 576 661
0.6 576 659
0.7 576 656
0.8 576 653
0.9 578 654
1.0 580 656
1.1 583 658
1.2 587 662
1.3 589 667
1.4 591 672
1.5 593 676
1.6 593 678
1.7 593 677
1.8 593 674
1.9 592 671
2.0 591 668
2.1 591 664
2.2 591 660
2.3 592 657

Label: y
Points: 41
0 1273 683
0.1 1273 685
0.2 1273 686
0.3 1275 687
0.4 1275 685
0.5 1272 678
0.6 1272 675
0.7 1270 671
0.8 1270 667
0.9 1270 662
1.0 1272 659
1.1 1275 658
1.2 1279 659
1.3 1284 660
1.4 1290 663
1.5 1295 666
1.6 1297 669
1.7 1297 671
1.8 1297 670
1.9 1295 668
2.0 1294 666
2.1 1294 661
2.2 1292 655
2.3 1290 647
2.4 1287 638
2.5 1283 629
2.6 1280 620
2.7 1277 611
2.8 1274 604
2.9 1272 600
3.0 1269 598
3.1 1266 598
3.2 1262 600
3.3 1258 604
3.4 1255 610
3.5 1253 617
3.6 1253 625
3.7 1254 632
3.8 1257 639
3.9 1262 643
4.0 1269 646

Label: h
Points: 43
0 99 663
0.1 99 661
0.2 100 661
0.3 103 663
0.4 104 665
0.5 111 674
0.6 113 678
0.7 115 681
0.8 117 686
0.9 119 692
1.0 121 698
1.1 122 706
1.2 123 713
1.3 124 719
1.4 126 724
1.5 126 728
1.6 126 729
1.7 126 728
1.8 125 724
1.9 124 718
2.0 121 710
2.1 118 701
2.2 115 692
2.3 112 684
2.4 109 677
2.5 108 672
2.6 109 670
2.7 110 671
2.8 111 673
2.9 113 676
3.0 116 680
3.1 118 684
3.2 121 685
3.3 123 685
3.4 124 682
3.5 126 679
3.6 128 674
3.7 129 669
3.8 131 664
3.9 132 659
4.0 134 657
4.1 137 656
4.2 140 656

Label: o
Points: 25
0 1553 688
0.1 1553 690
0.2 1553 691
0.3 1553 692
0.4 1554 693
0.5 1549 685
0.6 1547 682
0.7 1545 678
0.8 1544 673
0.9 1544 668
1.0 1545 665
1.1 1547 664
1.2 1551 664
1.3 1558 664
1.4 1564 666
1.5 1570 668
1.6 1575 672
1.7 1578 676
1.8 1579 681
1.9 1578 684
2.0 1575 687
2.1 1570 690
2.2 1565 692
2.3 1560 693
2.4 1556 692

Label: O
Points: 33
0 828 703
0.1 828 704
0.2 828 706
0.3 828 707
0.4 828 708
0.5 822 707
0.6 821 704
0.7 818 701
0.8 814 698
0.9 810 693
1.0 807 688
1.1 805 684
1.2 805 679
1.3 806 676
1.4 808 674
1.5 812 674
1.6 819 674
1.7 826 676
1.8 833 678
1.9 840 681
2.0 845 684
2.1 849 688
2.2 852 692
2.3 853 696
2.4 853 700
2.5 852 703
2.6 849 705
2.7 845 707
2.8 840 707
2.9 834 707
3.0 828 707
3.1 823 706
3.2 820 704

Label: e
Points: 28
0 807 679
0.1 806 678
0.2 805 678
0.3 804 676
0.4 804 674
0.5 809 674
0.6 811 675
0.7 814 677
0.8 818 680
0.9 821 683
1.0 822 687
1.1 823 690
1.2 823 693
1.3 821 695
1.4 819 695
1.5 816 693
1.6 811 688
1.7 806 682
1.8 802 676
1.9 800 670
2.0 799 666
2.1 800 663
2.2 802 660
2.3 805 659
2.4 808 659
2.5 813 659
2.6 818 659
2.7 822 659

Label: r
Points: 25
0 1260 700
0.1 1260 701
0.2 1260 698
0.3 1260 697
0.4 1259 695
0.5 1251 681
0.6 1249 678
0.7 1247 674
0.8 1247 670
0.9 1247 668
1.0 1248 670
1.1 1250 671
1.2 1252 674
1.3 1255 678
1.4 1258 681
1.5 1259 683
1.6 1261 684
1.7 1264 685
1.8 1268 685
1.9 1272 685
2.0 1276 685
2.1 1280 685
2.2 1283 685
2.3 1286 685
2.4 1288 686

Label: i
Points: 17
0 1014 664
0.1 1013 663
0.2 1013 662
0.3 1013 664
0.4 1014 665
0.5 1022 670
0.6 1027 673
0.7 1031 677
0.8 1035 682
0.9 1037 685
1.0 1038 687
1.1 1038 685
1.2 1037 683
1.3 1035 679
1.4 1033 675
1.5 1031 670
1.6 1030 666

Label: z
Points: 26
0 1586 685
0.1 1588 686
0.2 1589 687
0.3 1591 687
0.4 1592 687
0.5 1600 690
0.6 1603 690
0.7 1606 690
0.8 1609 690
0.9 1611 690
1.0 1610 689
1.1 1608 686
1.2 1604 682
1.3 1600 677
1.4 1595 672
1.5 1589 667
1.6 1586 664
1.7 1586 662
1.8 1587 662
1.9 1589 662
2.0 1590 662
2.1 1593 661
2.2 1597 660
2.3 1601 660
2.4 1606 661
2.5 1610 662

Label: y
Points: 34
0 538 693
0.1 537 692
0.2 536 689
0.3 536 687
0.4 535 684
0.5 533 671
0.6 533 668
0.7 534 667
0.8 536 666
0.9 538 667
1.0 542 667
1.1 545 668
1.2 549 671
1.3 551 674
1.4 554 677
1.5 555 676
1.6 557 673
1.7 558 668
1.8 558 662
1.9 558 654
2.0 558 644
2.1 557 635
2.2 555 626
2.3 551 618
2.4 545 612
2.5 538 607
2.6 531 604
2.7 524 605
2.8 521 607
2.9 518 612
3.0 518 617
3.1 518 623
3.2 521 629
3.3 524 634

Label: I
Points: 18
0 708 733
0.1 709 732
0.2 709 729
0.3 709 725
0.4 709 718
0.5 708 701
0.6 707 695
0.7 706 687
0.8 705 679
0.9 705 671
1.0 683 665
1.1 685 665
1.2 687 666
1.3 690 666
1.4 692 666
1.5 702 666
1.6 706 666
1.7 710 667

Label: 2
Points: 43
0 1077 720
0.1 1075 720
0.2 1074 719
0.3 1073 718
0.4 1072 717
0.5 1068 717
0.6 1068 718
0.7 1069 720
0.8 1070 722
0.9 1072 726
1.0 1075 731
1.1 1078 735
1.2 1080 739
1.3 1083 743
1.4 1085 745
1.5 1088 746
1.6 1090 746
1.7 1092 745
1.8 1093 743
1.9 1092 738
2.0 1090 729
2.1 1085 718
2.2 1077 706
2.3 1067 695
2.4 1058 685
2.5 1050 676
2.6 1047 670
2.7 1046 668
2.8 1048 670
2.9 1050 672
3.0 1053 674
3.1 1056 676
3.2 1058 676
3.3 1060 674
3.4 1061 671
3.5 1061 668
3.6 1061 665
3.7 1063 663
3.8 1065 662
3.9 1069 662
4.0 1072 663
4.1 1075 664
4.2 1078 666

Label: j
Points: 28
0 637 661
0.1 636 662
0.2 637 665
0.3 639 667
0.4 641 670
0.5 647 678
0.6 649 681
0.7 652 684
0.8 654 688
0.9 654 690
1.0 654 689
1.1 652 685
1.2 651 679
1.3 649 673
1.4 647 664
1.5 644 657
1.6 643 650
1.7 641 644
1.8 641 639
1.9 640 632
2.0 639 627
2.1 637 621
2.2 633 615
2.3 629 610
2.4 624 607
2.5 620 606
2.6 617 607
2.7 617 610

Label: c
Points: 16
0 791 687
0.1 791 688
0.2 791 689
0.3 789 690
0.4 787 690
0.5 779 686
0.6 776 684
0.7 772 681
0.8 769 677
0.9 767 673
1.0 768 670
1.1 769 668
1.2 772 666
1.3 776 665
1.4 781 666
1.5 786 667

Label: t
Points: 27
0 1728 656
0.1 1729 657
0.2 1730 659
0.3 1732 661
0.4 1734 664
0.5 1740 672
0.6 1743 676
0.7 1745 682
0.8 1748 689
0.9 1751 698
1.0 1754 706
1.1 1757 713
1.2 1759 719
1.3 1760 724
1.4 1759 726
1.5 1758 725
1.6 1756 722
1.7 1754 717
1.8 1752 709
1.9 1751 699
2.0 1750 688
2.1 1750 679
2.2 1750 670
2.3 1750 664
2.4 1751 659
2.5 1752 655
2.6 1754 653

Label: a
Points: 33
0 110 684
0.1 110 685
0.2 109 686
0.3 107 686
0.4 106 686
0.5 101 685
0.6 99 683
0.7 98 679
0.8 95 676
0.9 93 671
1.0 92 668
1.1 92 666
1.2 93 665
1.3 96 665
1.4 99 667
1.5 104 668
1.6 107 671
1.7 111 674
1.8 113 678
1.9 114 681
2.0 113 684
2.1 112 684
2.2 112 683
2.3 111 681
2.4 111 677
2.5 112 672
2.6 112 666
2.7 113 662
2.8 116 659
2.9 119 658
3.0 123 659
3.1 128 660
3.2 133 662

Label: O
Points: 25
0 548 703
0.1 547 703
0.2 546 701
0.3 543 699
0.4 541 697
0.5 533 682
0.6 530 678
0.7 529 674
0.8 527 670
0.9 529 667
1.0 532 666
1.1 538 667
1.2 544 670
1.3 554 672
1.4 562 676
1.5 568 682
1.6 574 687
1.7 579 692
1.8 581 696
1.9 580 700
2.0 578 703
2.1 575 704
2.2 571 704
2.3 566 704
2.4 560 704

Label: r
Points: 24
0 955 690
0.1 956 691
0.2 957 692
0.3 957 691
0.4 957 689
0.5 952 675
0.6 949 670
0.7 945 665
0.8 941 659
0.9 936 654
1.0 935 653
1.1 936 653
1.2 937 655
1.3 939 658
1.4 941 662
1.5 943 667
1.6 945 671
1.7 947 674
1.8 951 677
1.9 955 678
2.0 960 679
2.1 964 681
2.2 969 681
2.3 973 681

Label: n
Points: 29
0 962 675
0.1 962 677
0.2 963 678
0.3 965 679
0.4 967 680
0.5 975 683
0.6 977 683
0.7 979 684
0.8 981 683
0.9 984 681
1.0 984 679
1.1 983 674
1.2 981 669
1.3 978 664
1.4 975 659
1.5 973 657
1.6 974 659
1.7 976 662
1.8 980 666
1.9 985 671
2.0 989 677
2.1 996 681
2.2 1000 684
2.3 1003 684
2.4 1006 682
2.5 1007 679
2.6 1007 676
2.7 1007 670
2.8 1006 664

Label: n
Points: 26
0 1169 696
0.1 1170 696
0.2 1170 697
0.3 1170 694
0.4 1169 692
0.5 1163 682
0.6 1160 679
0.7 1158 674
0.8 1156 671
0.9 1158 671
1.0 1159 673
1.1 1162 674
1.2 1164 676
1.3 1167 680
1.4 1170 684
1.5 1172 687
1.6 1174 686
1.7 1174 684
1.8 1175 682
1.9 1175 678
2.0 1175 674
2.1 1177 670
2.2 1178 667
2.3 1181 665
2.4 1184 665
2.5 1187 665

Label: T
Points: 8
0 788 719
0.1 790 720
0.2 793 721
0.3 798 722
0.4 801 723
0.5 813 724
0.6 816 724
0.7 819 724

Label: Z
Points: 27
0 1484 705
0.1 1485 706
0.2 1486 706
0.3 1489 706
0.4 1493 706
0.5 1498 706
0.6 1500 706
0.7 1503 704
0.8 1504 703
0.9 1506 699
1.0 1507 695
1.1 1506 691
1.2 1504 686
1.3 1501 680
1.4 1497 674
1.5 1492 667
1.6 1487 661
1.7 1484 656
1.8 1483 652
1.9 1485 649
2.0 1487 647
2.1 1491 647
2.2 1495 647
2.3 1501 648
2.4 1507 649
2.5 1512 649
2.6 1515 651

Label: w
Points: 27
0 563 696
0.1 564 698
0.2 566 698
0.3 566 696
0.4 566 693
0.5 564 681
0.6 563 676
0.7 563 673
0.8 563 670
0.9 565 668
1.0 566 669
1.1 569 671
1.2 572 673
1.3 576 675
1.4 578 678
1.5 580 678
1.6 580 676
1.7 580 674
1.8 580 671
1.9 581 670
2.0 583 670
2.1 587 671
2.2 591 674
2.3 596 679
2.4 600 684
2.5 603 690
2.6 605 694

Label: r
Points: 19
0 775 699
0.1 776 700
0.2 776 698
0.3 776 695
0.4 775 692
0.5 771 681
0.6 770 678
0.7 768 675
0.8 768 674
0.9 768 675
1.0 769 678
1.1 771 681
1.2 773 683
1.3 775 686
1.4 778 688
1.5 781 688
1.6 785 688
1.7 788 688
1.8 791 689

Label: .
Points: 3
0 1197 671
0.1 1196 671
0.2 1197 671

Label: 2
Points: 46
0 643 712
0.1 641 712
0.2 640 710
0.3 639 710
0.4 638 709
0.5 634 709
0.6 634 710
0.7 635 713
0.8 635 717
0.9 637 721
1.0 639 726
1.1 641 729
1.2 644 732
1.3 648 735
1.4 651 735
1.5 654 735
1.6 657 735
1.7 657 732
1.8 657 728
1.9 654 721
2.0 652 714
2.1 647 706
2.2 643 698
2.3 637 691
2.4 632 684
2.5 629 679
2.6 626 676
2.7 624 676
2.8 624 676
2.9 625 677
3.0 626 678
3.1 627 678
3.2 630 678
3.3 632 678
3.4 635 678
3.5 637 676
3.6 640 674
3.7 642 673
3.8 645 671
3.9 648 671
4.0 652 672
4.1 655 673
4.2 657 674
4.3 660 676
4.4 661 677
4.5 663 679

Label: 5
Points: 18
0 646 706
0.1 647 705
0.2 649 704
0.3 652 701
0.4 653 700
0.5 665 690
0.6 669 686
0.7 672 681
0.8 676 675
0.9 679 669
1.0 679 665
1.1 678 661
1.2 676 659
1.3 672 658
1.4 667 658
1.5 661 659
1.6 654 660
1.7 649 663

Label: e
Points: 23
0 396 676
0.1 397 676
0.2 399 676
0.3 401 676
0.4 403 676
0.5 409 677
0.6 410 678
0.7 410 679
0.8 411 681
0.9 411 684
1.0 410 686
1.1 409 687
1.2 407 687
1.3 404 686
1.4 402 684
1.5 399 679
1.6 398 674
1.7 397 669
1.8 398 664
1.9 399 659
2.0 401 655
2.1 404 653
2.2 409 652

Label: a
Points: 29
0 430 695
0.1 428 695
0.2 427 694
0.3 426 693
0.4 424 692
0.5 416 684
0.6 415 681
0.7 413 676
0.8 411 671
0.9 411 667
1.0 412 665
1.1 415 665
1.2 418 666
1.3 422 668
1.4 427 671
1.5 432 674
1.6 436 679
1.7 438 684
1.8 438 687
1.9 437 688
2.0 435 687
2.1 434 685
2.2 433 684
2.3 432 680
2.4 430 676
2.5 430 673
2.6 431 670
2.7 433 668
2.8 436 667

Label: n
Points: 24
0 1072 694
0.1 1072 692
0.2 1072 690
0.3 1070 688
0.4 1068 685
0.5 1063 674
0.6 1061 671
0.7 1060 667
0.8 1060 665
0.9 1061 665
1.0 1062 667
1.1 1064 669
1.2 1067 672
1.3 1071 676
1.4 1074 678
1.5 1075 677
1.6 1076 674
1.7 1077 671
1.8 1077 667
1.9 1077 662
2.0 1077 657
2.1 1079 654
2.2 1083 655
2.3 1087 657

Label: K
Points: 10
0 782 732
0.1 782 729
0.2 782 727
0.3 782 725
0.4 782 720
0.5 782 701
0.6 782 695
0.7 783 688
0.8 783 680
0.9 784 671

Label: d
Points: 29
0 805 685
0.1 805 686
0.2 805 687
0.3 804 687
0.4 802 687
0.5 797 686
0.6 794 684
0.7 792 682
0.8 788 677
0.9 786 671
1.0 784 665
1.1 783 660
1.2 784 656
1.3 786 656
1.4 789 658
1.5 793 662
1.6 798 668
1.7 804 678
1.8 808 689
1.9 811 699
2.0 813 710
2.1 812 718
2.2 811 722
2.3 809 720
2.4 808 715
2.5 807 706
2.6 806 696
2.7 806 685
2.8 807 674

Label: d
Points: 34
0 837 693
0.1 838 695
0.2 838 696
0.3 836 695
0.4 834 694
0.5 826 686
0.6 824 683
0.7 820 679
0.8 818 674
0.9 814 668
1.0 814 664
1.1 814 660
1.2 817 659
1.3 821 660
1.4 825 662
1.5 830 667
1.6 836 673
1.7 840 681
1.8 844 692
1.9 846 703
2.0 847 713
2.1 848 724
2.2 849 733
2.3 850 739
2.4 850 740
2.5 850 737
2.6 850 731
2.7 849 722
2.8 847 712
2.9 844 700
3.0 841 690
3.1 838 682
3.2 836 674
3.3 835 670

Label: e
Points: 29
0 360 670
0.1 360 669
0.2 360 667
0.3 361 667
0.4 363 667
0.5 371 670
0.6 374 671
0.7 378 674
0.8 382 677
0.9 385 681
1.0 387 684
1.1 388 689
1.2 388 692
1.3 387 695
1.4 385 696
1.5 382 695
1.6 378 692
1.7 374 689
1.8 370 684
1.9 366 678
2.0 363 672
2.1 361 667
2.2 362 662
2.3 363 659
2.4 366 657
2.5 370 657
2.6 377 657
2.7 384 659
2.8 390 660

Label: m
Points: 38
0 324 691
0.1 324 692
0.2 324 693
0.3 324 695
0.4 326 695
0.5 328 694
0.6 327 692
0.7 327 687
0.8 325 682
0.9 323 677
1.0 321 671
1.1 320 668
1.2 320 667
1.3 321 669
1.4 323 671
1.5 326 674
1.6 329 678
1.7 331 681
1.8 332 682
1.9 334 680
2.0 334 678
2.1 334 676
2.2 335 676
2.3 337 677
2.4 340 679
2.5 344 681
2.6 348 682
2.7 352 684
2.8 355 685
2.9 357 684
3.0 358 684
3.1 359 681
3.2 359 679
3.3 359 675
3.4 359 671
3.5 360 668
3.6 361 667
3.7 363 668

Label: I
Points: 12
0 206 724
0.1 207 724
0.2 209 724
0.3 209 723
0.4 209 721
0.5 204 706
0.6 202 699
0.7 198 693
0.8 194 685
0.9 190 679
1.0 187 673
1.1 187 670

Label: D
Points: 11
0 571 711
0.1 571 710
0.2 571 709
0.3 571 707
0.4 571 706
0.5 571 696
0.6 571 690
0.7 569 682
0.8 568 674
0.9 567 667
1.0 566 660

Label: o
Points: 27
0 1430 690
0.1 1427 690
0.2 1426 689
0.3 1424 687
0.4 1423 684
0.5 1419 671
0.6 1419 667
0.7 1419 663
0.8 1419 659
0.9 1421 655
1.0 1423 653
1.1 1426 653
1.2 1430 655
1.3 1434 658
1.4 1436 662
1.5 1437 666
1.6 1438 671
1.7 1437 677
1.8 1435 683
1.9 1433 689
2.0 1430 692
2.1 1431 692
2.2 1433 690
2.3 1435 689
2.4 1438 687
2.5 1442 686
2.6 1446 686

Label: c
Points: 18
0 878 699
0.1 879 700
0.2 880 699
0.3 880 698
0.4 878 697
0.5 869 692
0.6 865 690
0.7 861 687
0.8 858 683
0.9 856 680
1.0 857 677
1.1 858 674
1.2 862 673
1.3 868 673
1.4 875 673
1.5 883 673
1.6 891 673
1.7 897 673

Label: 3
Points: 38
0 224 715
0.1 226 717
0.2 227 718
0.3 230 719
0.4 232 720
0.5 243 720
0.6 247 719
0.7 251 717
0.8 256 714
0.9 260 710
1.0 261 706
1.1 260 701
1.2 259 696
1.3 256 691
1.4 251 685
1.5 246 681
1.6 241 679
1.7 240 680
1.8 241 681
1.9 245 684
2.0 248 685
2.1 254 687
2.2 260 685
2.3 265 684
2.4 271 681
2.5 274 677
2.6 277 671
2.7 278 665
2.8 277 659
2.9 275 653
3.0 271 649
3.1 265 647
3.2 258 647
3.3 251 648
3.4 244 649
3.5 238 653
3.6 234 657
3.7 232 661

Label: p
Points: 39
0 496 682
0.1 496 684
0.2 496 682
