Label: a
Points: 40
Width: 0.171536
Duration: 442.139
0.825775 0.72574 0.541369
0.859963 0.720803 0.422881
0.896121 0.720803 0.343888
0.930552 0.735614 0.269833
0.964172 0.765236 0.230337
1 0.77511 0.220463

Label: a
Points: 39
Width: 0.200659
Duration: 351.157
Centroid: 0.515971 0.530659
0 0.584793 0.936199
0.0187494 0.563435 0.943319
0.0440786 0.527838 0.953998
0.0681035 0.456644 0.957558
0.0933076 0.374771 0.957558
0.117658 0.307137 0.946879
0.1421 0.207466 0.897043
0.167093 0.150511 0.832968
0.192119 0.111354 0.772453
0.218076 0.0828765 0.669222
0.241473 0.0757571 0.544633
0.265567 0.0757571 0.384447
0.290143 0.0828765 0.266977
0.314793 0.114914 0.192224
0.338654 0.171869 0.128149
0.363352 0.235943 0.0925521
0.387594 0.303577 0.0889924
0.411591 0.410368 0.11035
0.435889 0.499361 0.181544
0.46035 0.591913 0.288335
0.48544 0.638189 0.380887
0.509888 0.688024 0.498357
0.534828 0.702263 0.590909
0.560107 0.705823 0.669222
0.584399 0.705823 0.70126
0.608841 0.705823 0.729737
0.633975 0.705823 0.747536
0.658275 0.702263 0.754655
0.754322 0.702263 0.751095
0.779576 0.702263 0.715498
0.803841 0.702263 0.637185
0.827751 0.702263 0.509036
0.85226 0.702263 0.334611
0.877253 0.720062 0.199343
0.902048 0.73786 0.0925521
0.926846 0.752099 0.035597
0.951747 0.759218 0.0071194
0.975753 0.766338 0
1 0.769897 0

Label: a
Points: 38
Width: 0.193646
Duration: 332.281
Centroid: 0.541654 0.619361
0 0.606387 0.852068
0.0201113 0.580567 0.866823
0.0451954 0.547369 0.877888
0.0718195 0.477286 0.888954
0.0983583 0.410891 0.888954
0.12388 0.340807 0.866823
0.14962 0.274412 0.829936
0.175671 0.211706 0.778296
0.202312 0.160066 0.719278
0.227637 0.0936706 0.615997
0.25385 0.0641618 0.520093
0.279545 0.053096 0.394681
0.305258 0.053096 0.272957
0.331871 0.053096 0.151233
0.357131 0.0604732 0.0663949
0.383411 0.0826048 0.0295088
0.407631 0.130557 0
0.433638 0.208017 0
0.459254 0.303921 0.0627062
0.485067 0.433022 0.180742
0.510698 0.551058 0.31722
0.536337 0.654339 0.453699
0.562964 0.717045 0.568045
0.589418 0.746554 0.652883
0.614722 0.764997 0.722967
0.640468 0.764997 0.748787
0.666436 0.764997 0.774607
0.692252 0.764997 0.785673
0.767219 0.764997 0.778296
0.793129 0.764997 0.737721
0.81864 0.768686 0.638129
0.84437 0.78344 0.542225
0.869824 0.801883 0.394681
0.895852 0.820326 0.295088
0.922276 0.835081 0.232382
0.94756 0.849835 0.180742
0.974302 0.857212 0.162299
1 0.879344 0.151233

Label: a
Points: 39
Width: 0.187912
Duration: 342.117
Centroid: 0.512711 0.617912
0 0.625828 0.836257
0.00288587 0.606823 0.84766
0.028088 0.568811 0.855263
0.053527 0.523197 0.855263
0.0793399 0.454776 0.855263
0.103934 0.397758 0.855263
0.129841 0.33694 0.836257
0.154744 0.253314 0.779239
0.179834 0.188694 0.707017
0.204329 0.154484 0.65
0.229887 0.112671 0.551169
0.255398 0.097466 0.444737
0.279958 0.0898637 0.334503
0.305999 0.0898637 0.220468
0.330913 0.10887 0.125439
0.356255 0.131677 0.0760234
0.381528 0.177291 0.0266082
0.40715 0.230507 0
0.431673 0.287524 0
0.457534 0.378752 0.0418129
0.482425 0.46998 0.136842
0.508241 0.56501 0.281286
0.533063 0.652437 0.467544
0.558417 0.686647 0.604386
0.581898 0.713255 0.745029
0.606806 0.717056 0.821052
0.631283 0.717056 0.866666
0.656285 0.717056 0.889473
0.681119 0.713255 0.897076
0.747411 0.713255 0.893274
0.773381 0.713255 0.84766
0.79838 0.713255 0.771637
0.823354 0.732261 0.604386
0.848922 0.76267 0.425731
0.899046 0.800682 0.155848
0.924856 0.815887 0.0798245
0.949667 0.823489 0.0456139
0.974764 0.82729 0.0342105
1 0.831091 0.0342105

Label: a
Points: 39
Width: 0.179927
Duration: 334.829
Centroid: 0.460916 0.55707
0 0.632431 0.972618
0.0104443 0.584793 0.980558
0.0360813 0.517305 0.980558
0.0604815 0.441877 0.980558
0.0859085 0.36248 0.956739
0.110828 0.294992 0.91704
0.136278 0.199715 0.841613
0.162151 0.132227 0.758245
0.187785 0.0885587 0.678848
0.213492 0.0290106 0.527993
0.240124 0.0131312 0.420806
0.265708 0.0131312 0.29774
0.290966 0.0131312 0.178644
0.316868 0.0567998 0.0833674
0.342878 0.112378 0.0277891
0.369084 0.183836 0.00396996
0.393677 0.302932 0
0.420332 0.406148 0.0476385
0.44584 0.509365 0.142915
0.471696 0.604642 0.269951
0.497622 0.680069 0.428746
0.523559 0.707859 0.535933
0.54884 0.727708 0.670908
0.575229 0.727708 0.754276
0.600618 0.711828 0.821763
0.626066 0.699919 0.853522
0.652125 0.688009 0.873371
0.678057 0.680069 0.881311
0.739816 0.680069 0.873371
0.766497 0.680069 0.825733
0.792102 0.680069 0.734426
0.817648 0.703889 0.527993
0.844 0.735648 0.329499
0.869045 0.775346 0.186584
0.89544 0.803135 0.0833674
0.921829 0.819015 0.031759
0.947332 0.826955 0.0119097
0.97303 0.834894 0.00396996
1 0.838864 0.00396996

Label: a
Points: 39
Width: 0.186996
Duration: 342.297
Centroid: 0.470037 0.581282
0 0.729089 0.840352
0.018647 0.71763 0.847992
0.0428687 0.690891 0.855631
0.0672759 0.637415 0.855631
0.0930753 0.580118 0.855631
0.118863 0.503722 0.855631
0.143784 0.431146 0.836532
0.168884 0.35857 0.802154
0.194621 0.251616 0.737218
0.219308 0.18668 0.649363
0.244927 0.140843 0.553868
0.270519 0.0950053 0.389618
0.295154 0.0950053 0.282664
0.320137 0.0950053 0.17571
0.345617 0.125564 0.087855
0.371962 0.159942 0.034378
0.396292 0.198139 0.00763942
0.421458 0.259256 0
0.446105 0.324192 0.015279
0.471045 0.392948 0.0840352
0.496208 0.473164 0.202449
0.521548 0.549559 0.34378
0.546789 0.599217 0.454554
0.571347 0.641234 0.588247
0.595566 0.652694 0.668462
0.621716 0.656513 0.741038
0.646859 0.656513 0.775416
0.671923 0.656513 0.805974
0.697346 0.656513 0.817434
0.771163 0.656513 0.809794
0.797091 0.656513 0.783055
0.82198 0.656513 0.70284
0.847201 0.656513 0.603526
0.872869 0.664153 0.420176
0.898528 0.690891 0.305582
0.922887 0.729089 0.213908
0.948898 0.748188 0.17953
0.973941 0.759647 0.160431
1 0.767287 0.156611

Label: a
Points: 39
Width: 0.198498
Duration: 346.842
Centroid: 0.519561 0.47707
0 0.648643 0.788061
0.020948 0.641446 0.809651
0.046001 0.605462 0.838439
0.0715919 0.551485 0.878022
0.0962114 0.497508 0.899613
0.120991 0.450729 0.903211
0.146399 0.371563 0.90681
0.171137 0.328381 0.90681
0.196517 0.270806 0.888817
0.22157 0.202435 0.831242
0.247253 0.141262 0.748478
0.271839 0.0980804 0.62613
0.29667 0.0728912 0.521775
0.322004 0.0620959 0.323861
0.346948 0.0620959 0.190718
0.371922 0.0908835 0.104355
0.397285 0.152057 0.039583
0.421853 0.23842 0.00719692
0.446656 0.328381 0
0.471591 0.414744 0.00359838
0.496813 0.526296 0.0755675
0.52224 0.598265 0.172726
0.547854 0.65584 0.309467
0.572803 0.677431 0.424617
0.596822 0.699022 0.572154
0.621828 0.699022 0.644123
0.647019 0.699022 0.683706
0.671461 0.699022 0.712493
0.696325 0.699022 0.716092
0.775713 0.699022 0.712493
0.801341 0.699022 0.690903
0.82598 0.699022 0.636926
0.851185 0.699022 0.525374
0.875844 0.709817 0.421019
0.900193 0.731408 0.295073
0.925443 0.752998 0.215907
0.950983 0.767392 0.172726
0.975319 0.774589 0.154733
1 0.785384 0.147537

Label: a
Points: 40
Width: 0.195393
Duration: 345.649
Centroid: 0.542393 0.531107
0 0.618169 0.851764
0.0211106 0.59989 0.862731
0.0463857 0.570645 0.873697
0.0700928 0.530433 0.891976
0.0953425 0.475599 0.902943
0.119165 0.402486 0.902943
0.144053 0.343996 0.902943
0.168998 0.28185 0.88832
0.194197 0.19777 0.826174
0.218486 0.13928 0.742095
0.242738 0.110035 0.668982
0.267624 0.0807897 0.552001
0.292243 0.0771341 0.438677
0.316569 0.0771341 0.332663
0.340903 0.0917567 0.186438
0.365497 0.124657 0.113325
0.39079 0.186803 0.0475233
0.416087 0.230671 0.0146226
0.441908 0.314751 0
0.46657 0.409797 0.0438677
0.491418 0.493877 0.146226
0.516343 0.570645 0.274173
0.542183 0.618169 0.394809
0.567029 0.669347 0.530068
0.592346 0.680314 0.610492
0.61646 0.687626 0.654359
0.641306 0.687626 0.690916
0.666443 0.687626 0.701883
0.692141 0.687626 0.705538
0.717089 0.687626 0.709194
0.775516 0.687626 0.701883
0.799734 0.691281 0.668982
0.82425 0.702248 0.606836
0.848937 0.731493 0.482544
0.87385 0.760738 0.347286
0.899157 0.786328 0.244928
0.924511 0.808262 0.168159
0.948526 0.82654 0.124292
0.974295 0.833851 0.0987022
1 0.837507 0.0950466

Label: a
Points: 39
Width: 0.22359
Duration: 348.246
Centroid: 0.619304 0.535275
0 0.55267 0.95462
0.0187323 0.527113 0.967398
0.0434656 0.475999 0.980177
0.0682578 0.415301 0.980177
0.0936978 0.351409 0.976982
0.118095 0.268349 0.935452
0.142791 0.223624 0.900311
0.167844 0.143758 0.820446
0.192494 0.0894495 0.711828
0.217168 0.0351409 0.574459
0.241444 0.00638926 0.408339
0.264826 0 0.274165
0.289296 0.00319463 0.13999
0.314197 0.0415301 0.0697086
0.338056 0.0926441 0.0281785
0.362929 0.169315 0.00901081
0.387074 0.290711 0.00901081
0.412143 0.402523 0.050541
0.437079 0.517529 0.136796
0.461156 0.619757 0.251802
0.485379 0.690039 0.376393
0.510022 0.718791 0.469037
0.535249 0.731569 0.587238
0.559898 0.734764 0.683077
0.585052 0.72518 0.724607
0.645231 0.693234 0.766137
0.65831 0.686844 0.769332
0.725438 0.686844 0.762942
0.750782 0.686844 0.724607
0.77514 0.686844 0.663909
0.79975 0.715596 0.548902
0.824758 0.750737 0.433896
0.849794 0.779489 0.35403
0.87529 0.80824 0.293332
0.900551 0.824213 0.254997
0.924695 0.833797 0.235829
0.950617 0.836992 0.22944
0.975878 0.840186 0.223051
1 0.843381 0.219856

Label: a
Points: 45
Width: 0.193587
Duration: 421.418
Centroid: 0.608032 0.542159
0 0.68219 0.8265
0.0378744 0.678501 0.8265
0.0588508 0.667432 0.833879
0.0791228 0.641603 0.852328
0.0998906 0.601016 0.870777
0.120292 0.55674 0.881846
0.140662 0.519842 0.889225
0.161365 0.453427 0.889225
0.182364 0.383322 0.870777
0.202599 0.287389 0.800672
0.223418 0.213594 0.723187
0.243931 0.13242 0.597737
0.264652 0.095523 0.490734
0.284415 0.054936 0.350525
0.305521 0.0512462 0.210315
0.325668 0.0586257 0.114382
0.346468 0.0918333 0.0516562
0.366865 0.13611 0.0258281
0.387188 0.202525 0.00368982
0.407525 0.257871 0
0.428538 0.331666 0.0405871
0.448694 0.405461 0.13283
0.468966 0.482945 0.254591
0.489526 0.560429 0.40956
0.510326 0.601016 0.516563
0.531029 0.630534 0.590357
0.552177 0.641603 0.630944
0.572268 0.648983 0.656772
0.59261 0.648983 0.664152
0.613099 0.648983 0.671531
0.634308 0.648983 0.675221
0.654111 0.648983 0.678911
0.739296 0.652673 0.678911
0.767758 0.652673 0.678911
0.796201 0.652673 0.675221
0.817274 0.652673 0.671531
0.837361 0.656362 0.649393
0.857865 0.660052 0.594047
0.878382 0.663742 0.494424
0.899484 0.678501 0.313627
0.91939 0.700639 0.210315
0.939935 0.708019 0.162348
0.960021 0.715398 0.121761
0.980298 0.719088 0.110692
1 0.722777 0.107002

Label: a
Points: 41
Width: 0.191185
Duration: 422.586
Centroid: 0.494042 0.500523
0 0.79579 0.849827
0.131616 0.79579 0.849827
0.152572 0.765901 0.872244
0.172302 0.717332 0.898396
0.192541 0.653818 0.924549
0.212656 0.564152 0.943229
0.232936 0.470749 0.943229
0.253434 0.347458 0.935757
0.274177 0.250319 0.883452
0.294143 0.156916 0.80873
0.315168 0.0821943 0.711591
0.335328 0.0410971 0.614452
0.355683 0 0.442592
0.376001 0 0.330509
0.397076 0 0.199745
0.417043 0.0261528 0.0988702
0.438183 0.0635138 0.0540369
0.458963 0.123291 0.0166759
0.478675 0.179333 0.0129397
0.499159 0.231638 0.0278842
0.519795 0.321305 0.0876618
0.539521 0.414708 0.181065
0.559377 0.50811 0.315564
0.58054 0.586568 0.465008
0.600553 0.631402 0.558411
0.620501 0.64261 0.599508
0.641336 0.657554 0.659286
0.661945 0.66129 0.689175
0.682304 0.66129 0.711591
0.703282 0.66129 0.719063
0.724312 0.66129 0.722799
0.815163 0.66129 0.715327
0.836197 0.668763 0.670494
0.856376 0.683707 0.595772
0.87644 0.724804 0.446328
0.896619 0.765901 0.304356
0.917251 0.810735 0.203481
0.93785 0.848096 0.143703
0.958815 0.874248 0.110078
0.978975 0.892929 0.091398
1 0.896665 0.091398

Label: a
Points: 42
Width: 0.210578
Duration: 374.707
Centroid: 0.552007 0.562925
0 0.698757 0.811905
0.0129945 0.695364 0.822081
0.0356685 0.664836 0.856001
0.0586343 0.60378 0.906881
0.0820537 0.5529 0.937409
0.104749 0.437571 0.95437
0.127011 0.33581 0.95437
0.151045 0.240834 0.900097
0.173375 0.162817 0.818689
0.196268 0.0949766 0.730496
0.21988 0.0373122 0.615167
0.242205 0.0169601 0.510015
0.265859 0 0.313277
0.288058 0 0.197949
0.311462 0.0237441 0.102972
0.334209 0.0508803 0.0622678
0.356648 0.0983686 0.0215635
0.379745 0.149249 0.0181715
0.40318 0.237442 0.0453076
0.426578 0.339202 0.11654
0.450206 0.437571 0.218301
0.472859 0.529155 0.330238
0.495835 0.580036 0.398078
0.518812 0.6377 0.496447
0.541517 0.675012 0.584639
0.564827 0.705541 0.666048
0.587501 0.715717 0.723712
0.610013 0.722501 0.750848
0.63288 0.725893 0.777984
0.6557 0.725893 0.784769
0.746839 0.725893 0.781376
0.770451 0.725893 0.761024
0.793312 0.725893 0.72032
0.815627 0.725893 0.655872
0.837931 0.725893 0.540543
0.861512 0.729285 0.36755
0.883617 0.746245 0.259005
0.906792 0.776773 0.15046
0.930451 0.793733 0.109756
0.952916 0.803909 0.0826199
0.976059 0.810693 0.0724439
1 0.814085 0.0724439

Label: b
Points: 35
Width: 0.244
Duration: 315.465
Centroid: 0.468653 0.617429
0 0.35639 1
0.0507064 0.35639 0.997073
0.0788395 0.35639 0.953162
0.10571 0.35639 0.86534
0.132047 0.35639 0.736534
0.158509 0.35639 0.590164
0.185806 0.35639 0.443794
0.212837 0.35639 0.353045
0.240277 0.35639 0.297424
0.268304 0.35639 0.276932
0.295038 0.35639 0.274005
0.36768 0.35639 0.27986
0.395584 0.35639 0.314988
0.422702 0.35639 0.382319
0.449665 0.365172 0.49356
0.476999 0.406156 0.584309
0.504365 0.473486 0.663349
0.532003 0.532034 0.704333
0.560179 0.605219 0.730679
0.586684 0.666695 0.730679
0.613752 0.71646 0.710187
0.641173 0.757444 0.660422
0.668947 0.780863 0.616511
0.697086 0.801355 0.543326
0.724867 0.804282 0.48185
0.751842 0.801355 0.423302
0.778508 0.775008 0.370609
0.806492 0.73988 0.320843
0.834142 0.678404 0.271077
0.861848 0.616929 0.238876
0.88969 0.532034 0.221312
0.916765 0.452994 0.218384
0.943901 0.379809 0.224239
0.971786 0.335898 0.244731
1 0.28906 0.282787

Label: b
Points: 32
Width: 0.468036
Duration: 267.818
Centroid: 0.554777 0.394821
0 0.412486 1
0.0171744 0.412486 0.984739
0.0490217 0.412486 0.938955
0.0811024 0.412486 0.826021
0.113664 0.412486 0.693247
0.14514 0.412486 0.584891
0.177928 0.412486 0.441435
0.211088 0.412486 0.352919
0.242906 0.412486 0.311713
0.27495 0.412486 0.290347
0.307323 0.412486 0.278138
0.357511 0.412486 0.285769
0.3893 0.412486 0.331553
0.420498 0.412486 0.391072
0.452149 0.432326 0.449065
0.484237 0.462848 0.494849
0.516755 0.493371 0.525372
0.549186 0.529998 0.554369
0.581011 0.554416 0.563525
0.614237 0.586465 0.56963
0.646339 0.606305 0.56963
0.678172 0.621566 0.563525
0.710501 0.636828 0.54979
0.742202 0.644458 0.526898
0.77502 0.649037 0.493323
0.807975 0.649037 0.439908
