Label: a
Points: 62
Width: 0.085027
Duration: 671.785
0.153179 0.34429 0.51798
0.162813 0.34429 0.459992
0.172805 0.34429 0.402004
0.182913 0.34429 0.330634
0.19294 0.34429 0.30387
0.202779 0.34429 0.259264
0.212601 0.33983 0.236961
0.222709 0.335369 0.210198
0.232638 0.335369 0.201276
0.242057 0.335369 0.192355
0.251602 0.335369 0.187895
0.297386 0.33983 0.192355
0.553921 0.683297 0.81238
0.576549 0.678836 0.807919
0.5863 0.656533 0.776695
0.596112 0.629769 0.754392
0.605809 0.594084 0.718707
0.61572 0.567321 0.691943
0.625703 0.536097 0.66518
0.635784 0.495951 0.642877
0.645507 0.464727 0.629495
0.655159 0.424581 0.620574
0.664998 0.388896 0.611652
0.674749 0.366593 0.607192
0.68483 0.357672 0.602731
0.694928 0.353212 0.602731
0.704491 0.34429 0.602731
0.714643 0.335369 0.602731
0.724474 0.313066 0.602731
0.734331 0.299684 0.602731
0.773314 0.299684 0.607192
0.783556 0.308605 0.611652
0.793333 0.335369 0.616113
0.803173 0.357672 0.616113
0.812994 0.379975 0.616113
0.822825 0.393357 0.607192
0.833031 0.411199 0.589349
0.843031 0.451345 0.531361
0.852353 0.482569 0.464452
0.862183 0.513794 0.406464
0.872059 0.571781 0.352937
0.882005 0.629769 0.308331
0.891899 0.71006 0.263725
0.901631 0.776969 0.223579
0.911337 0.812654 0.205737
0.921105 0.85726 0.183434
0.930873 0.910788 0.161131
0.940837 0.950933 0.138828
0.95048 0.982157 0.129906
0.960651 0.995539 0.129906
0.970124 0.995539 0.134367
0.98033 0.995539 0.138828
0.990125 0.995539 0.147749
1 1 0.161131

Label: l
Points: 29
Width: 0.233161
Duration: 274.742
Centroid: 0.553966 0.530172
0 0.45933 1
0.0870703 0.45933 0.996426
0.120454 0.45933 0.989278
0.150112 0.45933 0.978556
0.181619 0.45933 0.953537
0.211363 0.462904 0.917796
0.243126 0.462904 0.871334
0.274234 0.462904 0.803426
0.305172 0.462904 0.721223
0.336025 0.466478 0.635445
0.366906 0.470052 0.574686
0.397674 0.470052 0.510352
0.429238 0.4772 0.446019
0.460716 0.487922 0.353093
0.492792 0.498644 0.292334
0.523275 0.505792 0.274464
0.555777 0.512941 0.260167
0.586829 0.512941 0.253019
0.61825 0.520089 0.249445
0.650667 0.520089 0.245871
0.74223 0.523663 0.245871
0.773168 0.527237 0.245871
0.81457 0.527237 0.242297
0.846788 0.530811 0.242297
0.8773 0.537959 0.242297
0.908266 0.552255 0.242297
0.93983 0.562978 0.238723
0.969631 0.570126 0.238723
1 0.577274 0.235149

Label: m
Points: 72
Width: 0.143194
Duration: 711.781
Centroid: 0.461204 0.483194
0 0.181539 0.913676
0.0277583 0.181539 0.896218
0.0401611 0.193178 0.814743
0.0522347 0.193178 0.704171
0.0643193 0.204817 0.535403
0.0768648 0.204817 0.419011
0.0889274 0.216457 0.308439
0.100617 0.222276 0.221145
0.112921 0.222276 0.157129
0.124841 0.222276 0.087294
0.136772 0.222276 0.0349177
0.148582 0.222276 0.0116392
0.160381 0.222276 0
0.207731 0.222276 0.00581959
0.219816 0.222276 0.0290981
0.231758 0.222276 0.087294
0.243546 0.222276 0.151309
0.255664 0.222276 0.232784
0.26788 0.222276 0.308439
0.280261 0.228096 0.384093
0.292675 0.239735 0.448109
0.304682 0.257194 0.529583
0.316613 0.268833 0.605238
0.328808 0.280472 0.657614
0.341046 0.297931 0.698351
0.353361 0.30375 0.733269
0.365917 0.321209 0.762367
0.377859 0.356127 0.791465
0.389494 0.385225 0.814743
0.401842 0.402684 0.826382
0.413915 0.420142 0.832202
0.426329 0.425962 0.832202
0.438666 0.425962 0.832202
0.450619 0.437601 0.820563
0.463077 0.443421 0.797284
0.475271 0.460879 0.750728
0.487114 0.472519 0.686712
0.498694 0.484158 0.616877
0.510932 0.501617 0.547042
0.523478 0.513256 0.500485
0.535485 0.513256 0.483026
0.547285 0.519075 0.471387
0.606511 0.524895 0.488846
0.618947 0.530715 0.506305
0.630976 0.536534 0.529583
0.643149 0.548173 0.57614
0.655277 0.565632 0.628516
0.667669 0.583091 0.675073
0.679589 0.618008 0.721629
0.691992 0.652926 0.762367
0.703989 0.682024 0.791465
0.716073 0.699483 0.808923
0.728443 0.716941 0.814743
0.740637 0.728581 0.814743
0.752777 0.74022 0.814743
0.764598 0.74604 0.808923
0.776353 0.751859 0.779826
0.788504 0.769318 0.71581
0.800457 0.775138 0.657614
0.812585 0.792596 0.547042
0.825076 0.821694 0.436469
0.837062 0.844973 0.354995
0.849783 0.862431 0.261882
0.861834 0.87989 0.215325
0.873414 0.908988 0.174588
0.884928 0.926447 0.13967
0.896661 0.938086 0.128031
0.90969 0.949725 0.116392
0.92117 0.967184 0.104753
0.933244 0.973004 0.0989332
0.945153 0.978823 0.0931136
1 0.984643 0.0931136

Label: n
Points: 55
Width: 0.145818
Duration: 514.703
Centroid: 0.493424 0.515818
0 0.293953 0.880092
0.0150572 0.293953 0.874377
0.032285 0.293953 0.845803
0.0488145 0.293953 0.805798
0.065587 0.293953 0.771509
0.0817674 0.299668 0.72579
0.0988737 0.299668 0.680071
0.115752 0.299668 0.628637
0.132889 0.311097 0.571488
0.149419 0.316812 0.508624
0.166085 0.322527 0.417186
0.183176 0.333957 0.342893
0.199933 0.339672 0.280029
0.217115 0.339672 0.24574
0.23451 0.345387 0.217166
0.250903 0.351101 0.194306
0.267524 0.351101 0.182876
0.284372 0.351101 0.177161
0.395814 0.351101 0.188591
0.412981 0.351101 0.217166
0.42951 0.351101 0.262885
0.446131 0.351101 0.320033
0.463055 0.351101 0.377182
0.479812 0.362531 0.457191
0.496797 0.373961 0.560058
0.514222 0.379676 0.674356
0.530236 0.385391 0.782939
0.547008 0.396821 0.857232
0.563796 0.402535 0.897236
0.580234 0.425395 0.925811
0.596673 0.44254 0.942955
0.613385 0.471114 0.954385
0.629474 0.505403 0.965815
0.645973 0.522548 0.97153
0.662563 0.539693 0.97153
0.679214 0.556837 0.97153
0.696017 0.568267 0.9601
0.712987 0.585412 0.942955
0.729972 0.596841 0.902951
0.747108 0.625416 0.811513
0.763653 0.659705 0.651497
0.780365 0.682565 0.531484
0.797228 0.705424 0.360038
0.814487 0.722569 0.240025
0.831229 0.745428 0.154302
0.84838 0.768288 0.0971529
0.865183 0.785433 0.0628636
0.881637 0.802577 0.045719
0.8985 0.819722 0.0285744
0.915622 0.831152 0.0114298
0.932318 0.842581 0.00571488
0.949273 0.859726 0
0.965954 0.871156 0
0.983228 0.882586 0.0114298
1 0.894015 0.0342893

Label: o
Points: 56
Width: 0.106339
Duration: 480.594
Centroid: 0.511458 0.563006
0 0.68122 0.68178
0.00152806 0.673383 0.689616
0.0202549 0.665547 0.697453
0.0376487 0.65771 0.705289
0.0550588 0.649874 0.705289
0.0733793 0.642037 0.713126
0.116035 0.634201 0.713126
0.140971 0.618528 0.720963
0.159194 0.595018 0.728799
0.176442 0.571508 0.728799
0.193559 0.540162 0.736636
0.211441 0.47747 0.744472
0.22942 0.422614 0.752309
0.247058 0.391268 0.752309
0.264923 0.344248 0.752309
0.282154 0.297229 0.752309
0.300003 0.258046 0.752309
0.317495 0.211027 0.752309
0.335214 0.179681 0.744472
0.353225 0.156171 0.736636
0.370505 0.116988 0.720963
0.387915 0.0934788 0.689616
0.40622 0.0621325 0.650434
0.423792 0.0307864 0.579905
0.442308 0.0307864 0.509376
0.460092 0.0307864 0.4075
0.477876 0.0307864 0.297789
0.4954 0.054296 0.22726
0.513883 0.0778056 0.156731
0.532024 0.116988 0.0783657
0.550686 0.171844 0.0313462
0.568161 0.242373 0
0.586043 0.328575 0
0.604119 0.446123 0
0.622407 0.540162 0.0235096
0.640435 0.626364 0.0391827
0.658723 0.673383 0.0705291
0.676393 0.720403 0.101875
0.694551 0.751749 0.141058
0.712741 0.783095 0.180241
0.730737 0.806605 0.219423
0.748862 0.814441 0.274279
0.76689 0.822278 0.336972
0.78456 0.830114 0.391827
0.802295 0.830114 0.438847
0.820063 0.830114 0.501539
0.837977 0.822278 0.548558
0.855615 0.806605 0.572068
0.873122 0.790932 0.595578
0.891573 0.775258 0.611251
0.909454 0.751749 0.634761
0.92745 0.736076 0.65827
0.945413 0.712566 0.673943
0.963798 0.696893 0.689616
0.981582 0.689056 0.689616
1 0.689056 0.697453

Label: p
Points: 54
Width: 0.173087
Duration: 547.781
Centroid: 0.481543 0.57642
0 0.346291 0.746255
0.0216926 0.346291 0.74144
0.0435707 0.351106 0.736626
0.0597724 0.351106 0.722182
0.0750898 0.351106 0.68848
0.0903931 0.351106 0.621077
0.106238 0.375179 0.524786
0.122155 0.389622 0.42368
0.138413 0.399251 0.322575
0.154972 0.399251 0.226284
0.170489 0.404066 0.168509
0.18545 0.404066 0.10592
0.201338 0.40888 0.0433311
0.217297 0.40888 0.0192583
0.232971 0.40888 0
0.328356 0.40888 0.00481454
0.344329 0.40888 0.0240729
0.36006 0.40888 0.0625892
0.375677 0.40888 0.110735
0.391751 0.40888 0.192582
0.407482 0.423324 0.269615
0.423384 0.423324 0.327389
0.439329 0.428139 0.404422
0.455046 0.437768 0.457382
0.470235 0.452211 0.524786
0.486123 0.457026 0.58256
0.50194 0.466655 0.630706
0.518313 0.476284 0.68848
0.5345 0.495542 0.726997
0.550317 0.509986 0.751069
0.565777 0.529244 0.770328
0.581707 0.553317 0.7944
0.596683 0.591833 0.799215
0.612884 0.615906 0.799215
0.628501 0.673681 0.799215
0.644033 0.726641 0.779957
0.659593 0.784415 0.751069
0.675224 0.808488 0.726997
0.691055 0.827746 0.702924
0.707 0.832561 0.664408
0.72256 0.827746 0.63552
0.738633 0.808488 0.597004
0.754264 0.745899 0.553673
0.769981 0.697753 0.534415
0.785826 0.601462 0.510342
0.801814 0.529244 0.510342
0.817531 0.476284 0.505528
0.833633 0.447397 0.515157
0.84905 0.437768 0.515157
0.864853 0.437768 0.524786
0.880641 0.432953 0.5296
0.896529 0.432953 0.53923
0.919804 0.432953 0.544044
1 0.437768 0.548859

Label: q
Points: 63
Width: 0.298175
Duration: 683.719
Centroid: 0.579365 0.469841
0 0.554166 0.715464
0.0932744 0.554166 0.718259
0.106175 0.545782 0.723849
0.118664 0.537397 0.732233
0.131302 0.520628 0.746207
0.144099 0.495475 0.762976
0.156817 0.470322 0.768565
0.169238 0.43399 0.774155
0.182207 0.406042 0.77695
0.194696 0.380889 0.77136
0.207116 0.341762 0.757386
0.219731 0.297046 0.737823
0.232643 0.266303 0.723849
0.245281 0.24674 0.698696
0.258273 0.227176 0.667953
0.270773 0.221587 0.6428
0.283308 0.221587 0.631621
0.29622 0.232766 0.612057
0.308938 0.24674 0.600878
0.321553 0.269098 0.589699
0.334339 0.291456 0.586904
0.346714 0.333378 0.581315
0.359146 0.366915 0.57852
0.371863 0.403248 0.57852
0.384467 0.43399 0.586904
0.39739 0.456348 0.598083
0.410325 0.473117 0.612057
0.422906 0.481501 0.620442
0.435418 0.495475 0.631621
0.448101 0.50386 0.64839
0.461024 0.512244 0.662364
0.473559 0.515039 0.676337
0.486528 0.515039 0.681927
0.499554 0.515039 0.684722
0.512215 0.515039 0.693106
0.525184 0.515039 0.698696
0.537902 0.515039 0.704285
0.551065 0.512244 0.70708
0.631564 0.509449 0.695901
0.643734 0.509449 0.659569
0.656131 0.509449 0.564546
0.668598 0.509449 0.441576
0.681407 0.509449 0.329784
0.693896 0.509449 0.229172
0.706796 0.509449 0.131355
0.718989 0.509449 0.0531008
0.732003 0.509449 0.0195635
0.744595 0.512244 0.00279478
0.757621 0.515039 0
0.801214 0.517834 0
0.814194 0.520628 0.0223582
