Label: a
Points: 54
Width: 0.102328
Duration: 508.715
Centroid: 0.472093 0.615083
0 0.637687 0.958911
0.022717 0.602585 0.970612
0.0443544 0.526531 0.976462
0.0671488 0.415374 0.976462
0.0892061 0.333469 0.958911
0.112655 0.263265 0.906258
0.132223 0.187211 0.818503
0.153124 0.117007 0.713197
0.175571 0.0760544 0.578639
0.197273 0.0117007 0.41483
0.218895 0 0.297823
0.24094 0.00585035 0.227619
0.262355 0.0292518 0.163265
0.283745 0.0585034 0.139864
0.305165 0.105306 0.122313
0.326505 0.16966 0.116463
0.3479 0.257415 0.145714
0.370479 0.34517 0.192517
0.392357 0.444626 0.24517
0.414289 0.532381 0.297823
0.436551 0.631837 0.362177
0.458773 0.678639 0.432381
0.481298 0.713742 0.508435
0.504052 0.713742 0.578639
0.52588 0.707891 0.648843
0.547877 0.69034 0.683945
0.570186 0.68449 0.707347
0.592579 0.678639 0.713197
0.624965 0.678639 0.713197
0.646397 0.672789 0.713197
0.676069 0.672789 0.719047
0.698884 0.666939 0.719047
0.778276 0.666939 0.713197
0.80103 0.661088 0.672245
0.822867 0.661088 0.58449
0.845105 0.678639 0.479183
0.867502 0.702041 0.368027
0.889874 0.742993 0.25687
0.911276 0.778095 0.180816
0.934046 0.807347 0.139864
0.956006 0.824898 0.128163
0.97858 0.830748 0.128163
1 0.836599 0.128163

Label: a
Points: 46
Width: 0.125901
Duration: 417.632
Centroid: 0.551491 0.605901
0 0.641588 0.595708
0.0213583 0.641588 0.612728
0.0409816 0.630241 0.652442
0.0617133 0.607548 0.726197
0.0811752 0.579181 0.794278
0.101874 0.54514 0.856685
0.12135 0.505426 0.907746
0.142157 0.460039 0.94746
0.162809 0.431672 0.953133
0.183737 0.408978 0.953133
0.203776 0.374938 0.941786
0.223797 0.323877 0.896399
0.244096 0.272816 0.816971
0.26418 0.227429 0.754563
0.285033 0.204735 0.675136
0.306207 0.170695 0.573014
0.327451 0.159348 0.408486
0.347914 0.159348 0.28367
0.368561 0.176368 0.204243
0.389209 0.187715 0.147509
0.410197 0.204735 0.107795
0.43074 0.244449 0.0680808
0.452 0.306857 0.0624075
0.472575 0.352244 0.0624075
0.493059 0.408978 0.0964478
0.513839 0.505426 0.164529
0.534997 0.579181 0.23261
0.555413 0.635915 0.312038
0.576626 0.669955 0.391465
0.596846 0.681302 0.476567
0.61761 0.675628 0.590035
0.638344 0.658608 0.658116
0.659997 0.635915 0.726197
0.679714 0.624568 0.760237
0.699805 0.618894 0.765911
0.794736 0.613221 0.754563
0.81642 0.613221 0.720523
0.836831 0.613221 0.675136
0.856758 0.624568 0.584361
0.877705 0.635915 0.453873
0.899045 0.669955 0.329058
0.919215 0.698322 0.187223
0.938998 0.726689 0.0851012
0.959736 0.755056 0.028367
0.97939 0.766403 0.0056733
1 0.772076 0

Label: a
Points: 43
Width: 0.14907
Duration: 391.094
Centroid: 0.603355 0.591262
0 0.622911 0.625139
0.0225904 0.618119 0.639514
0.0445241 0.598953 0.668264
0.0660033 0.56062 0.701805
0.087932 0.517495 0.720972
0.1104 0.479162 0.730555
0.133088 0.440829 0.730555
0.15613 0.373747 0.706597
0.17695 0.263539 0.658681
0.199089 0.191665 0.605973
0.221107 0.119791 0.548473
0.243485 0.0527078 0.495766
0.265536 0.0191665 0.443058
0.288067 0 0.352017
0.309933 0 0.280143
0.331899 0.0191665 0.227435
0.353953 0.0479162 0.189102
0.376743 0.105416 0.15556
0.398579 0.172498 0.145977
0.421322 0.282706 0.15556
0.443146 0.436038 0.208268
0.465142 0.527078 0.284934
0.486723 0.618119 0.371183
0.509174 0.685202 0.438266
0.530823 0.718743 0.495766
0.552517 0.728326 0.562848
0.575422 0.728326 0.629931
0.596806 0.728326 0.677847
0.618011 0.718743 0.711388
0.640844 0.70916 0.735346
0.662982 0.70916 0.74493
0.684728 0.704368 0.754513
0.777367 0.704368 0.749721
0.799645 0.704368 0.71618
0.821342 0.699577 0.658681
0.843408 0.699577 0.601181
0.865579 0.704368 0.534098
0.887919 0.718743 0.428683
0.909981 0.733118 0.352017
0.932811 0.752284 0.289726
0.955513 0.757076 0.270559
0.977907 0.761868 0.256185
1 0.766659 0.246601

Label: a
Points: 45
Width: 0.117778
Duration: 414.36
Centroid: 0.624921 0.573682
0 0.715633 0.79973
0.0206055 0.703504 0.823989
0.0413806 0.679245 0.848248
0.0625965 0.667115 0.854313
0.083473 0.600404 0.884636
0.104387 0.515498 0.896765
0.125763 0.430593 0.896765
0.146675 0.345687 0.872507
0.167137 0.272911 0.848248
0.188381 0.212264 0.81186
0.209576 0.121294 0.739084
0.229938 0.060647 0.678437
0.251593 0.0303236 0.60566
0.272198 0 0.496496
0.292723 0 0.363073
0.313645 0 0.253909
0.335429 0.0181942 0.169003
0.356114 0.0485176 0.108356
0.376892 0.115229 0.0659036
0.397382 0.181941 0.0477096
0.418253 0.28504 0.0477096
0.439054 0.357816 0.059839
0.45958 0.448787 0.12655
0.480671 0.570081 0.217521
0.501962 0.642857 0.302426
0.522655 0.679245 0.399461
0.54322 0.691374 0.496496
0.56409 0.703504 0.581402
0.585188 0.703504 0.648113
0.60633 0.697439 0.702696
0.627824 0.697439 0.733019
0.64838 0.697439 0.745148
0.668665 0.691374 0.745148
0.690218 0.691374 0.751213
0.790043 0.691374 0.745148
0.811664 0.691374 0.690566
0.831913 0.697439 0.60566
0.852787 0.709568 0.478302
0.873032 0.721698 0.387332
0.894503 0.739891 0.290297
0.915499 0.758086 0.211456
0.937194 0.782344 0.150809
0.957627 0.794474 0.12655
0.979133 0.812668 0.102292
1 0.824797 0.0901624

Label: a
Points: 41
Width: 0.126376
Duration: 387.342
Centroid: 0.604948 0.555923
0 0.712159 0.87786
0.0223604 0.655638 0.911773
0.0446125 0.60477 0.934381
0.0672301 0.531293 0.934381
0.0896182 0.469121 0.934381
0.111699 0.38434 0.911773
0.133926 0.265646 0.872208
0.156019 0.197822 0.838296
0.176602 0.124345 0.776124
0.19894 0.0847808 0.736559
0.221477 0.0452165 0.668734
0.244255 0.0226083 0.583954
0.26675 0 0.482217
0.288601 0.0169562 0.340915
0.310757 0.0508686 0.227874
0.332984 0.0847808 0.137442
0.355432 0.113041 0.114833
0.378153 0.16391 0.092225
0.401111 0.254343 0.0978772
0.423099 0.361731 0.154398
0.445235 0.480425 0.222222
0.467734 0.587813 0.295699
0.490495 0.666942 0.346568
0.513236 0.695203 0.386132
0.535829 0.717811 0.453956
0.558222 0.734767 0.521781
0.580058 0.734767 0.57265
0.602456 0.734767 0.606562
0.625185 0.729115 0.646126
0.647296 0.723463 0.663082
0.670087 0.723463 0.674387
0.693857 0.717811 0.680039
0.823194 0.717811 0.674387
0.845688 0.717811 0.62917
0.867358 0.723463 0.578302
0.908624 0.740419 0.465261
0.910767 0.774331 0.273091
0.933085 0.819548 0.131789
0.955181 0.859112 0.0357046
0.977193 0.876068 0.0130964
1 0.88172 0.00179225

Label: a
Points: 46
Width: 0.19354
Duration: 411.462
Centroid: 0.647826 0.473199
0 0.516688 0.779605
0.0208361 0.494545 0.798058
0.0425194 0.446566 0.820202
0.0627597 0.380135 0.827583
0.0843505 0.310013 0.831274
0.105104 0.254654 0.827583
0.12541 0.221438 0.816512
0.146814 0.188222 0.801749
0.167759 0.132863 0.772224
0.189062 0.0738126 0.724246
0.21085 0.0405969 0.668886
0.231337 0.0184532 0.584002
0.252247 0.00369064 0.491736
0.273261 0 0.403161
0.294368 0.0147626 0.333039
0.316381 0.0442876 0.273989
0.337594 0.099647 0.214939
0.357445 0.180841 0.181723
0.378232 0.284179 0.166961
0.39921 0.394897 0.170651
0.420117 0.516688 0.203867
0.440927 0.597882 0.255536
0.461377 0.675385 0.321967
0.482464 0.715982 0.39578
0.503129 0.727054 0.473283
0.523951 0.727054 0.539714
0.544946 0.727054 0.584002
0.566124 0.723364 0.63198
0.587655 0.719673 0.661505
0.60913 0.712292 0.676268
0.629638 0.708601 0.687339
0.704697 0.708601 0.683649
0.725415 0.70491 0.668886
0.746103 0.70491 0.63198
0.766977 0.70491 0.580311
0.787692 0.70491 0.51757
0.809025 0.712292 0.45483
0.830642 0.734435 0.384708
0.851812 0.756579 0.333039
0.872378 0.778723 0.303514
0.893197 0.789795 0.28137
0.914297 0.797176 0.270298
0.935707 0.804558 0.255536
0.956996 0.811939 0.240773
0.978326 0.815629 0.237082
1 0.81932 0.237082

Label: a
Points: 41
Width: 0.133484
Duration: 371.193
Centroid: 0.642683 0.456341
0 0.629078 0.797311
0.0234674 0.613025 0.824067
0.0464849 0.580919 0.856173
0.0705074 0.532759 0.88828
0.0932171 0.473897 0.909684
0.116477 0.415035 0.915035
0.138676 0.372226 0.904333
0.162183 0.34012 0.882929
0.184135 0.286609 0.829418
0.207678 0.249151 0.754503
0.230909 0.206343 0.679587
0.254005 0.168885 0.620726
0.277694 0.14213 0.535108
0.300054 0.14213 0.401331
0.323034 0.152832 0.278256
0.345602 0.174236 0.19799
0.368038 0.200992 0.171235
0.391584 0.238449 0.14983
0.415267 0.286609 0.139128
0.439403 0.356173 0.14983
0.462171 0.447142 0.208692
0.485254 0.532759 0.267554
0.508627 0.607674 0.326416
0.532468 0.645132 0.390629
0.556019 0.671887 0.449491
0.580155 0.682589 0.513704
0.603133 0.682589 0.567215
0.626285 0.671887 0.604672
0.649057 0.666536 0.620726
0.673261 0.661185 0.631428
0.696192 0.655834 0.636779
0.720049 0.655834 0.64213
0.814739 0.655834 0.631428
0.838159 0.655834 0.577917
0.861211 0.661185 0.4923
0.883763 0.666536 0.449491
0.906157 0.68794 0.326416
0.928877 0.725398 0.181937
0.952344 0.746802 0.0802663
0.976038 0.773558 0.0160532
1 0.78426 0

Label: a
Points: 43
Width: 0.115847
Duration: 425.504
Centroid: 0.621562 0.437774
0 0.770719 0.793231
0.0206878 0.764554 0.799397
0.0408707 0.746056 0.817895
0.0609847 0.702896 0.836392
0.081498 0.65357 0.86722
0.102337 0.548752 0.891884
0.123099 0.443934 0.898049
0.14268 0.332951 0.898049
0.162725 0.252796 0.861055
0.182536 0.16031 0.811729
0.20299 0.0863205 0.713077
0.22343 0.0369946 0.62059
0.243966 0.0123315 0.503441
0.264732 0 0.392457
0.285048 0 0.306137
0.304244 0.0246631 0.232148
0.324959 0.0369946 0.182822
0.345184 0.0678233 0.151993
0.365825 0.129481 0.139661
0.387477 0.184973 0.139661
0.406641 0.314454 0.164324
0.426608 0.413106 0.201319
0.446924 0.517923 0.262976
0.467392 0.61041 0.318468
0.487891 0.665902 0.367794
0.508235 0.69673 0.429452
0.528266 0.715228 0.503441
0.548164 0.715228 0.558933
0.568366 0.715228 0.595927
0.588842 0.702896 0.62059
0.609291 0.690565 0.639088
0.62952 0.684399 0.657585
0.65041 0.684399 0.657585
0.686222 0.684399 0.663751
0.836637 0.684399 0.657585
0.857481 0.684399 0.62059
0.877383 0.690565 0.540435
0.897484 0.715228 0.41712
0.91779 0.733725 0.312303
0.93768 0.770719 0.201319
0.958271 0.801548 0.114998
0.979133 0.826211 0.0718381
1 0.826211 0.0656724

Label: a
Points: 44
Width: 0.107922
Duration: 413.059
Centroid: 0.635065 0.493474
0 0.516244 0.794975
0.0213868 0.509626 0.81483
0.0420217 0.48977 0.841304
0.0630302 0.469915 0.854541
0.0845115 0.416966 0.86116
0.105421 0.337544 0.874397
0.124963 0.284596 0.874397
0.145863 0.218411 0.841304
0.165732 0.165463 0.788356
0.186183 0.0926592 0.689079
0.206945 0.0463296 0.603038
0.227802 0.00661839 0.497142
0.248778 0 0.404482
0.269966 0 0.351534
0.290955 0.0330925 0.291968
0.311571 0.0794221 0.252256
0.332287 0.112515 0.232401
0.353035 0.185318 0.205927
0.373935 0.291215 0.205927
0.395255 0.423585 0.199308
0.416113 0.549337 0.219164
0.437674 0.66847 0.265494
0.458115 0.7148 0.298586
0.478831 0.728037 0.364771
0.499995 0.741274 0.424338
0.521127 0.747892 0.477286
0.542187 0.747892 0.50376
0.563673 0.734655 0.536853
0.584412 0.734655 0.569945
0.605137 0.728037 0.583182
0.626372 0.721418 0.603038
0.646766 0.708181 0.622893
0.668134 0.701563 0.642749
0.690287 0.694944 0.655986
0.710208 0.694944 0.662605
0.832887 0.694944 0.655986
0.853527 0.694944 0.63613
0.874167 0.694944 0.569945
0.894882 0.694944 0.483905
0.91564 0.728037 0.364771
0.936549 0.754511 0.212545
0.957922 0.794222 0.100031
0.979417 0.820696 0.0404641
1 0.827315 0.027227

Label: b
Points: 48
Width: 0.249077
Duration: 433.625
Centroid: 0.56244 0.506637
0 0.368921 1
0.0192238 0.368921 0.977058
0.03879 0.374657 0.934042
0.0581354 0.38326 0.87382
0.0779448 0.394731 0.779185
0.0979209 0.409069 0.664476
0.118068 0.42054 0.53256
0.138062 0.42054 0.426455
0.158588 0.42054 0.349026
0.177825 0.417673 0.320349
0.197792 0.414805 0.303142
0.218322 0.414805 0.300275
0.304397 0.414805 0.303142
0.323418 0.42054 0.328952
0.343029 0.423408 0.366232
0.362726 0.423408 0.412116
0.382666 0.429144 0.458
0.402088 0.434879 0.492412
0.422015 0.449218 0.518222
0.44218 0.460689 0.541164
0.462696 0.475027 0.561238
0.482276 0.492234 0.578444
0.502121 0.50944 0.587047
0.522079 0.523778 0.592783
0.542258 0.540985 0.592783
0.56214 0.558191 0.592783
0.582629 0.57253 0.581312
0.60229 0.589736 0.564105
0.622117 0.60981 0.541164
0.641445 0.629884 0.509619
0.661799 0.644223 0.49528
0.681455 0.647091 0.483809
0.700751 0.649958 0.472338
0.721511 0.649958 0.455132
0.74087 0.649958 0.440793
0.760842 0.644223 0.429322
0.780791 0.629884 0.414984
0.801167 0.621281 0.40638
0.8209 0.606943 0.397777
0.842052 0.586868 0.386306
0.860897 0.543853 0.386306
0.880792 0.50944 0.383439
0.89971 0.497969 0.377703
0.919884 0.48363 0.377703
0.940239 0.475027 0.377703
0.960309 0.469292 0.377703
0.979857 0.463556 0.377703
1 0.460689 0.377703

Label: b
Points: 41
Width: 0.310314
Duration: 352.375
Centroid: 0.566585 0.448258
0 0.392713 1
0.025092 0.395015 0.972378
0.049081 0.397317 0.926342
0.0735633 0.399618 0.861891
0.0979736 0.406524 0.760611
0.123193 0.411128 0.638614
0.147265 0.413429 0.539636
0.172257 0.418033 0.456771
0.196729 0.420335 0.410734
0.221133 0.420335 0.383112
0.24576 0.420335 0.364698
0.270558 0.420335 0.360094
0.31791 0.422637 0.360094
0.341932 0.422637 0.367
0.36586 0.42724 0.394622
0.390254 0.431844 0.436054
0.414182 0.441051 0.482091
0.438636 0.459466 0.516618
0.463667 0.475578 0.539636
0.488083 0.493993 0.560352
0.513286 0.514709 0.567258
0.537984 0.523917 0.567258
0.561635 0.546935 0.567258
0.584987 0.569953 0.555749
0.609514 0.592971 0.541938
0.632826 0.61599 0.51892
0.658085 0.627499 0.486694
0.6827 0.632102 0.461374
0.706911 0.634404 0.436054
0.731216 0.634404 0.410734
0.755903 0.632102 0.387716
0.779471 0.622895 0.369301
0.804363 0.611386 0.360094
0.828485 0.592971 0.355491
0.853666 0.560746 0.357792
0.877866 0.537728 0.360094
0.902232 0.526219 0.364698
0.927257 0.517011 0.367
0.952016 0.512408 0.371603
0.976399 0.5032 0.378509
1 0.500898 0.383112

Label: b
Points: 46
Width: 0.41646
Duration: 396.287
Centroid: 0.588447 0.382112
0 0.433259 1
0.0226024 0.433259 0.982849
0.04415 0.431543 0.941685
0.0654809 0.431543 0.867934
0.0874672 0.433259 0.777032
0.109562 0.434974 0.655257
0.131479 0.438404 0.521476
0.153673 0.440119 0.416853
0.1756 0.440119 0.355108
0.19728 0.440119 0.327666
0.217985 0.440119 0.313945
0.240129 0.440119 0.310514
0.282209 0.440119 0.31223
0.304831 0.441834 0.320805
0.326522 0.445265 0.339672
0.348094 0.44698 0.368829
0.369548 0.45041 0.406562
0.390608 0.458986 0.468307
0.411678 0.472707 0.518046
0.433743 0.486428 0.559209
0.456291 0.496719 0.579791
0.477908 0.508725 0.590082
0.499485 0.522446 0.593512
0.521333 0.536167 0.596943
0.543522 0.548173 0.596943
0.564473 0.560179 0.595227
0.587268 0.568755 0.586652
0.608411 0.582476 0.567785
0.629974 0.596197 0.540343
0.651886 0.604773 0.516331
0.673882 0.611633 0.485459
0.695967 0.618494 0.456301
0.718732 0.618494 0.434004
0.739979 0.616778 0.421998
0.761719 0.608203 0.409992
0.783681 0.599627 0.401417
0.806184 0.579045 0.389411
0.828181 0.558464 0.384265
0.848905 0.543027 0.380835
0.870369 0.532737 0.380835
0.891138 0.50701 0.380835
0.912986 0.481283 0.387696
0.934682 0.448695 0.389411
0.956579 0.431543 0.389411
0.978827 0.422968 0.389411
1 0.417822 0.391126

Label: b
Points: 47
Width: 0.360942
Duration: 402.346
Centroid: 0.602584 0.409058
0 0.391537 1
0.0219125 0.391537 0.982189
0.0427328 0.391537 0.952505
0.0640968 0.393516 0.881263
0.0863054 0.399453 0.813979
0.107043 0.409347 0.705137
0.127461 0.413305 0.622021
0.148931 0.413305 0.5488
0.170116 0.415284 0.489432
0.191358 0.415284 0.441937
0.212717 0.415284 0.3984
0.233324 0.417263 0.366737
0.254882 0.417263 0.354863
0.276683 0.417263 0.350905
0.317998 0.419242 0.350905
0.338794 0.419242 0.364758
0.359576 0.421221 0.3984
0.380367 0.4232 0.439958
0.4011 0.433095 0.487453
0.422527 0.442989 0.523074
0.444076 0.456842 0.562653
0.465833 0.472674 0.580463
0.486833 0.488505 0.588379
0.508939 0.510274 0.592337
0.530153 0.537979 0.594316
0.551701 0.569642 0.582442
0.573444 0.609221 0.566611
0.595065 0.636926 0.550779
0.616264 0.66661 0.521095
0.638191 0.678484 0.497348
0.659201 0.6864 0.469642
0.68056 0.692337 0.437979
0.701967 0.692337 0.414232
0.723729 0.6864 0.392463
0.744525 0.676505 0.374653
0.76538 0.656716 0.356842
0.787812 0.625053 0.344969
0.808841 0.591411 0.337053
0.830219 0.559747 0.335074
0.852627 0.522147 0.337053
0.873632 0.496421 0.346948
0.894151 0.476632 0.354863
0.915326 0.464758 0.3608
0.936593 0.452884 0.370695
0.95716 0.448926 0.374653
0.978558 0.444968 0.384548
1 0.439032 0.3984

Label: b
Points: 44
Width: 0.395617
Duration: 383.275
Centroid: 0.556656 0.462954
0 0.397702 1
0.0221059 0.397702 0.990973
0.0441507 0.399508 0.976529
0.0666184 0.399508 0.940419
0.0892849 0.401313 0.886254
0.111844 0.403119 0.817645
0.133991 0.40673 0.716537
0.15731 0.40673 0.606401
0.179584 0.417563 0.516127
0.201883 0.419368 0.424046
0.224565 0.419368 0.38252
0.247379 0.415757 0.353632
0.269985 0.413952 0.342799
0.321922 0.413952 0.344604
0.344838 0.413952 0.362659
0.367469 0.419368 0.391547
0.390772 0.419368 0.436685
0.413184 0.432007 0.483628
0.434612 0.448256 0.521543
0.457834 0.475339 0.557653
0.480521 0.504226 0.575708
0.5028 0.543947 0.584735
0.525146 0.581863 0.595568
0.547731 0.616167 0.595568
0.570453 0.64325 0.58293
0.593604 0.652277 0.573902
0.616413 0.66311 0.548626
0.638656 0.675749 0.507099
0.661063 0.686582 0.461962
0.683892 0.693804 0.416824
0.706406 0.695609 0.368076
0.72947 0.690193 0.342799
0.75235 0.675749 0.319327
0.774197 0.652277 0.304883
0.79697 0.612556 0.297661
0.818821 0.569224 0.297661
0.841391 0.515059 0.301272
0.864531 0.473533 0.308494
0.887621 0.44284 0.315716
0.909716 0.42659 0.321133
0.932271 0.421174 0.324744
0.955279 0.417563 0.328355
0.97739 0.413952 0.333771
1 0.412146 0.340993

Label: b
Points: 48
Width: 0.360476
Duration: 416.939
Centroid: 0.608185 0.435238
0 0.419295 1
0.0221574 0.417313 0.994056
