Label: b
Points: 36
Width: 0.263935
Duration: 309.764
0.937171 0.469898 0.296325
0.967732 0.448006 0.30258
1 0.438624 0.305707

Label: b
Points: 30
Width: 0.310611
Duration: 255.023
Centroid: 0.476889 0.499389
0 0.419156 1
0.0144786 0.419156 0.991951
0.0483641 0.419156 0.954391
0.0818112 0.419156 0.890002
0.115406 0.421839 0.780004
0.149184 0.421839 0.670005
0.183094 0.429887 0.565373
0.217807 0.435253 0.474155
0.251476 0.440619 0.412448
0.284762 0.440619 0.390985
0.319632 0.440619 0.388303
0.391403 0.443302 0.396351
0.425983 0.445985 0.433912
0.459633 0.456716 0.487569
0.493507 0.472813 0.52513
0.527768 0.499642 0.54391
0.561765 0.545251 0.549276
0.595332 0.585494 0.54391
0.629519 0.623055 0.511715
0.66345 0.657932 0.458058
0.696621 0.676713 0.4044
0.730595 0.682078 0.356108
0.766265 0.67403 0.315865
0.79873 0.644518 0.294402
0.832407 0.588177 0.278304
0.865249 0.523788 0.267573
0.898713 0.475496 0.267573
0.932202 0.445985 0.278304
0.965887 0.427204 0.28367
1 0.424522 0.286353

Label: b
Points: 32
Width: 0.291927
Duration: 263.559
Centroid: 0.417083 0.516406
0 0.43934 1
0.00053912 0.43934 0.988582
0.0324935 0.43934 0.968599
0.0644442 0.43934 0.942908
0.0967321 0.43934 0.888671
0.130043 0.43934 0.823015
0.162823 0.43934 0.728814
0.196529 0.43934 0.588938
0.228959 0.43934 0.454773
0.261419 0.433631 0.36628
0.293868 0.430776 0.340589
0.324959 0.430776 0.32917
0.378519 0.430776 0.33488
0.412143 0.430776 0.363426
0.44507 0.436485 0.40339
0.477702 0.442194 0.420517
0.510096 0.453613 0.451918
0.543923 0.473595 0.477609
0.577145 0.519269 0.494737
0.610018 0.556378 0.503301
0.641004 0.584924 0.506155
0.673857 0.61347 0.494737
0.705854 0.633452 0.460482
0.738529 0.65058 0.40339
0.771285 0.661998 0.352007
0.803068 0.653434 0.303479
0.836115 0.633452 0.277788
0.86821 0.610615 0.263515
0.900645 0.573506 0.257806
0.933381 0.524978 0.257806
0.96671 0.459322 0.269224
1 0.407939 0.283497

Label: b
Points: 33
Width: 0.253333
Duration: 300.64
Centroid: 0.420152 0.568333
0 0.410885 1
0.0789235 0.410885 1
0.108299 0.410885 0.963816
0.144224 0.410885 0.888158
0.165073 0.410885 0.809211
0.198652 0.407596 0.713816
0.22222 0.407596 0.618421
0.251487 0.401017 0.526316
0.280462 0.387859 0.453947
0.308691 0.37799 0.411184
0.33648 0.374701 0.398026
0.364435 0.374701 0.394737
0.424848 0.374701 0.404605
0.454185 0.37799 0.440789
0.482649 0.384569 0.493421
0.511374 0.397727 0.529605
0.540785 0.437201 0.5625
0.567922 0.479964 0.582237
0.596607 0.535885 0.598684
0.624045 0.618122 0.595395
0.653783 0.674043 0.56579
0.682021 0.713517 0.516447
0.710628 0.746411 0.440789
0.738364 0.762859 0.355263
0.767366 0.762859 0.282895
0.796643 0.75628 0.243421
0.826371 0.720096 0.223684
0.85498 0.647727 0.220395
0.883115 0.56549 0.230263
0.911907 0.493122 0.246711
0.941422 0.44049 0.253289
0.970908 0.414175 0.266447
1 0.410885 0.269737

Label: b
Points: 34
Width: 0.334804
Duration: 295.403
Centroid: 0.424951 0.496863
0 0.455271 1
0.026399 0.455271 0.997511
0.0567021 0.455271 0.990044
0.0856102 0.455271 0.97511
0.115475 0.455271 0.940264
0.144785 0.455271 0.868082
0.173411 0.455271 0.751098
0.20116 0.455271 0.681406
0.23059 0.450293 0.54202
0.259062 0.442826 0.439971
0.287684 0.430381 0.385212
0.316829 0.427892 0.350366
0.346074 0.425403 0.345388
0.418552 0.425403 0.347877
0.449219 0.430381 0.39019
0.477889 0.437848 0.422547
0.507189 0.465227 0.447438
0.536546 0.492606 0.462372
0.566848 0.537408 0.46735
0.595244 0.577233 0.46735
0.622991 0.594656 0.452416
0.652199 0.614568 0.425036
0.680403 0.624524 0.395168
0.70956 0.629502 0.360322
0.737744 0.629502 0.337921
0.766302 0.622035 0.322987
0.795751 0.602123 0.308053
0.824181 0.572255 0.303075
0.853964 0.529941 0.298097
0.882705 0.497584 0.298097
0.911575 0.48265 0.303075
0.94066 0.475183 0.305564
0.97026 0.472694 0.308053
1 0.467716 0.310542

Label: h
Points: 25
Width: 0.207667
Duration: 225.396
Centroid: 0.423467 0.605667
0 0.451525 1
0.020658 0.447512 0.983949
0.0583347 0.435474 0.951846
0.0972072 0.427448 0.855538
0.135295 0.415409 0.735153
0.174606 0.403371 0.602729
0.21184 0.395345 0.438202
0.248486 0.391332 0.353932
0.286466 0.383307 0.305778
0.324593 0.383307 0.289727
0.460534 0.383307 0.305778
0.499103 0.395345 0.337881
0.537001 0.423435 0.394061
0.575176 0.467576 0.450241
0.613385 0.503692 0.470305
0.652357 0.539807 0.482343
0.6912 0.57191 0.490369
0.730679 0.591974 0.486356
0.768624 0.612038 0.466292
0.806266 0.624077 0.426164
0.845164 0.632103 0.386035
0.884097 0.644141 0.345907
0.921367 0.652167 0.329855
0.960889 0.660193 0.309791
1 0.664205 0.301766

Label: h
Points: 32
Width: 0.252656
Duration: 265.761
Centroid: 0.421979 0.642344
0 0.416924 1
0.0040494 0.420223 0.960421
0.0371759 0.423521 0.924139
0.0687957 0.423521 0.881262
0.101772 0.426819 0.821892
0.134442 0.430117 0.742733
0.167697 0.436714 0.637188
0.199266 0.436714 0.515152
0.231554 0.440012 0.429396
0.26413 0.443311 0.389817
0.297524 0.443311 0.360132
0.32928 0.443311 0.346939
0.360889 0.443311 0.343641
0.392594 0.446609 0.343641
0.450839 0.446609 0.346939
0.484422 0.446609 0.353535
0.51606 0.446609 0.366729
0.548936 0.449907 0.373325
0.581655 0.453205 0.386518
0.614256 0.4631 0.40301
0.645949 0.479592 0.4228
0.679638 0.499382 0.439291
0.711107 0.538961 0.459081
0.744215 0.565347 0.475572
0.776816 0.595032 0.475572
0.808958 0.611523 0.475572
0.83992 0.621418 0.459081
0.872572 0.641208 0.4228
0.903101 0.660998 0.38322
0.93557 0.667594 0.360132
0.966572 0.667594 0.350237
1 0.670893 0.350237

Label: h
Points: 27
Width: 0.334938
Duration: 234.045
Centroid: 0.490617 0.531728
0 0.377165 1
0.0339895 0.377165 0.990048
0.0714381 0.377165 0.940287
0.108457 0.387118 0.865647
0.144654 0.399558 0.741246
0.182131 0.411998 0.554644
0.219509 0.416974 0.420291
0.255589 0.419462 0.330722
0.293276 0.419462 0.288426
0.330374 0.419462 0.278474
0.409706 0.419462 0.280962
0.446975 0.419462 0.310818
0.483422 0.42195 0.343162
0.519865 0.43439 0.387947
0.556646 0.454294 0.422779
0.593845 0.486638 0.455123
0.630275 0.533911 0.487468
0.668291 0.578695 0.514836
0.704526 0.603575 0.5223
0.740489 0.613527 0.5223
0.777366 0.620992 0.514836
0.814418 0.628456 0.494932
0.850915 0.640896 0.447659
0.888576 0.653336 0.380483
0.926509 0.658312 0.340674
0.961809 0.6608 0.33321
1 0.665776 0.330722

Label: h
Points: 27
Width: 0.261482
Duration: 237.044
Centroid: 0.47679 0.548518
0 0.442398 1
0.0497543 0.442398 0.996813
0.0869556 0.439211 0.971317
0.122962 0.439211 0.9267
0.158277 0.439211 0.847026
0.195021 0.439211 0.751417
0.232024 0.426464 0.61119
0.267022 0.42009 0.442281
0.30288 0.42009 0.330737
0.339978 0.42009 0.276558
0.375623 0.42009 0.26381
0.454623 0.42009 0.26381
0.493266 0.42009 0.292493
0.527168 0.423277 0.330737
0.563586 0.439211 0.372167
0.599865 0.455146 0.407224
0.636555 0.49339 0.451841
0.672982 0.528447 0.47415
0.71027 0.557129 0.486898
0.745502 0.573064 0.490085
0.781002 0.582625 0.490085
0.817466 0.595373 0.477337
0.853914 0.611308 0.442281
0.890859 0.633617 0.362606
0.926574 0.655925 0.276558
0.964068 0.678234 0.238315
1 0.684608 0.225567

Label: h
Points: 29
Width: 0.231609
Duration: 233.937
Centroid: 0.413333 0.601724
0 0.395658 0.996402
0.000722184 0.395658 1
0.038209 0.39206 1
0.0749945 0.39206 0.974814
0.112335 0.39206 0.917246
0.149125 0.395658 0.809305
0.186921 0.395658 0.690571
0.225196 0.399256 0.543052
0.262395 0.406452 0.391936
0.299527 0.406452 0.294789
0.336029 0.406452 0.240819
0.37104 0.406452 0.233623
0.40914 0.406452 0.230025
0.446606 0.406452 0.248015
0.482954 0.420844 0.312779
0.519242 0.435236 0.38474
0.555819 0.44603 0.431514
0.592863 0.503598 0.51067
0.630358 0.55397 0.539454
0.668588 0.579156 0.553846
0.70448 0.586352 0.553846
0.741095 0.589951 0.535856
0.777321 0.597147 0.485484
0.814386 0.633127 0.413524
0.852478 0.654715 0.337965
0.888091 0.701489 0.251613
0.92592 0.723077 0.215633
0.962542 0.737469 0.201241
1 0.741067 0.201241

Label: h
Points: 28
Width: 0.250119
Duration: 238.275
Centroid: 0.492202 0.551548
0 0.388981 1
0.0165168 0.388981 0.990005
0.0538497 0.392313 0.956687
0.0894325 0.392313 0.933365
0.125351 0.392313 0.906711
0.161627 0.392313 0.823417
0.19832 0.395645 0.650167
0.234252 0.398977 0.456925
0.271576 0.392313 0.316992
0.307438 0.382318 0.250357
0.343549 0.382318 0.230366
0.419428 0.382318 0.240362
0.456814 0.38565 0.277011
0.491291 0.402308 0.340314
0.527132 0.435626 0.406949
0.564059 0.475607 0.450262
0.600732 0.51892 0.480247
0.637405 0.572227 0.50357
0.674767 0.602213 0.510233
0.710214 0.618872 0.506901
0.746777 0.625535 0.500238
0.781618 0.632199 0.46692
0.818135 0.652189 0.400286
0.855828 0.668848 0.326987
0.89196 0.678843 0.283674
0.926814 0.682175 0.267016
0.964352 0.682175 0.263684
1 0.685507 0.260352

Label: h
Points: 28
Width: 0.273929
Duration: 240.283
Centroid: 0.537024 0.601071
0 0.383746 1
0.032087 0.383746 0.993916
0.069177 0.383746 0.954368
0.104877 0.383746 0.866145
0.14052 0.383746 0.750543
0.177253 0.392873 0.631899
0.213306 0.398957 0.531508
0.248405 0.408084 0.437201
0.285336 0.41721 0.3794
0.321467 0.420252 0.33681
0.356415 0.420252 0.315515
0.394538 0.423294 0.309431
0.464503 0.423294 0.312473
0.501861 0.426336 0.33681
0.537224 0.441547 0.394611
0.572774 0.462842 0.440244
0.608958 0.487179 0.470665
0.643662 0.520643 0.49196
0.678366 0.554107 0.501087
0.713363 0.584528 0.501087
0.748116 0.602781 0.495002
0.783085 0.61495 0.476749
0.818565 0.636245 0.431117
0.854204 0.663625 0.394611
0.890051 0.681877 0.345937
0.926072 0.697088 0.312473
0.962556 0.70013 0.297262
1 0.703173 0.291178

Label: h
Points: 27
Width: 0.298086
Duration: 237.564
Centroid: 0.438148 0.54858
0 0.452785 1
0.0327707 0.452785 0.994409
0.0698906 0.452785 0.972044
0.105765 0.452785 0.935701
0.142293 0.455581 0.849037
0.17866 0.455581 0.737213
0.215768 0.44999 0.600228
0.251786 0.433216 0.466038
0.288351 0.408056 0.362601
0.324439 0.399669 0.31228
0.360581 0.399669 0.284324
0.453462 0.399669 0.289915
0.491347 0.40526 0.329054
0.526748 0.413647 0.362601
0.563153 0.436012 0.393353
0.599496 0.466763 0.4269
0.636587 0.503106 0.443674
0.672161 0.536654 0.454856
0.710153 0.572996 0.454856
0.745423 0.58977 0.45206
0.782062 0.600953 0.435287
0.819334 0.609339 0.410126
0.855824 0.617726 0.365397
0.890778 0.626113 0.323462
0.925349 0.6345 0.289915
0.962913 0.637295 0.278733
1 0.637295 0.275937

Label: h
Points: 27
Width: 0.315494
Duration: 226.789
Centroid: 0.498025 0.539506
0 0.355214 1
0.035077 0.355214 0.992076
0.0743868 0.355214 0.94189
0.111806 0.360497 0.873215
0.149803 0.368421 0.759636
0.188269 0.381628 0.609079
0.226709 0.394835 0.445314
0.264507 0.413324 0.347584
0.304183 0.421248 0.286833
0.342042 0.42389 0.270984
0.387221 0.426531 0.270984
0.426565 0.429172 0.28155
0.464221 0.442379 0.329094
0.50208 0.460869 0.39777
0.540339 0.479358 0.447956
0.579167 0.50313 0.479652
0.617034 0.54011 0.508707
0.656133 0.569165 0.521914
0.693866 0.592937 0.521914
0.73182 0.598219 0.521914
0.770157 0.608785 0.498141
0.809329 0.621992 0.45588
0.846124 0.648405 0.408335
0.885102 0.672178 0.358149
0.922987 0.688026 0.329094
0.96085 0.693308 0.32117
1 0.69595 0.32117

Label: h
Points: 30
Width: 0.289778
Duration: 242.83
Centroid: 0.522389 0.536889
0 0.39235 1
0.000466504 0.389475 0.991373
0.0361139 0.383723 0.94536
0.0725977 0.380847 0.887845
0.107216 0.380847 0.847584
0.142678 0.380847 0.741181
0.176262 0.380847 0.60602
0.211861 0.386599 0.47661
0.24701 0.386599 0.358704
0.281994 0.377972 0.295437
0.317134 0.377972 0.266679
0.352967 0.375096 0.263804
0.39459 0.375096 0.266679
0.43105 0.380847 0.298313
0.466174 0.400978 0.36158
0.50158 0.415356 0.396089
0.537546 0.44699 0.444977
0.571737 0.495878 0.502492
0.607956 0.547642 0.539877
0.644705 0.582151 0.557132
0.679504 0.59653 0.557132
0.714451 0.610909 0.537002
0.750481 0.633915 0.496741
0.786426 0.654045 0.447853
0.82295 0.682803 0.38171
0.858858 0.702933 0.335698
0.894345 0.717312 0.30694
0.930475 0.720188 0.298313
0.966231 0.720188 0.295437
1 0.723064 0.295437

Label: h
Points: 28
Width: 0.28506
Duration: 248.744
Centroid: 0.484167 0.558274
0 0.375757 1
0.0147813 0.375757 0.99123
0.0506843 0.372833 0.967843
0.0852564 0.372833 0.926916
0.119416 0.372833 0.874295
0.153992 0.375757 0.783671
0.187269 0.37868 0.637503
0.22082 0.38745 0.517645
0.254419 0.38745 0.415327
0.288724 0.384527 0.330549
0.324348 0.384527 0.301316
0.360051 0.384527 0.298392
0.449983 0.384527 0.301316
0.485658 0.390374 0.327626
0.519673 0.407914 0.371476
0.553684 0.434224 0.424097
0.588766 0.478075 0.459177
0.622832 0.539465 0.482564
0.656407 0.592086 0.488411
0.690237 0.615473 0.488411
0.723875 0.635936 0.473794
0.75772 0.650553 0.438714
0.83794 0.70025 0.348089
0.860337 0.714867 0.310086
0.895208 0.723637 0.277929
0.930428 0.726561 0.260388
0.965985 0.726561 0.254542
1 0.726561 0.248695

Label: h
Points: 29
Width: 0.264713
Duration: 241.967
Centroid: 0.510632 0.653621
0 0.388624 1
0.000524672 0.385475 0.98426
0.0354839 0.385475 0.977963
0.0706975 0.385475 0.955927
0.10625 0.385475 0.91815
0.142674 0.385475 0.858337
0.178243 0.382327 0.748155
0.214324 0.385475 0.581307
0.25162 0.388624 0.436496
0.286511 0.391772 0.351498
0.322459 0.391772 0.313721
0.35779 0.388624 0.291685
0.394525 0.388624 0.288537
0.462187 0.388624 0.291685
0.499015 0.39492 0.307425
0.535476 0.413808 0.34835
0.570827 0.451585 0.401867
0.605491 0.489362 0.436496
0.641899 0.539731 0.461681
0.676839 0.593248 0.471125
0.712343 0.637321 0.467977
0.747556 0.653061 0.452236
0.783093 0.665653 0.427052
0.818742 0.684542 0.382979
0.854476 0.700282 0.329462
0.890816 0.706578 0.285389
0.927575 0.712874 0.257056
0.96274 0.716022 0.238168
1 0.719171 0.23502

