Points: 24
Width: 0.221736
Duration: 384.258
0.141598 0.450936 0.556929
0.177361 0.450936 0.444944
0.212121 0.460674 0.337828
0.24964 0.485019 0.269663
0.285928 0.519101 0.240449
0.322675 0.553183 0.23558
0.358239 0.606741 0.255056
0.392779 0.640824 0.289138
1 0.407116 1

Points: 26
Width: 0.0814743
Duration: 213.821
Centroid: 0.564808 0.566923
0 0.603463 0.979151
0.0366106 0.603463 0.989379
0.0784187 0.583006 0.989379
0.118103 0.521637 0.999607
0.158235 0.429584 0.999607
0.198869 0.265933 0.989379
0.239188 0.122738 0.938238
0.280151 0.0102284 0.876869
0.31889 0 0.8155
0.359557 0.0102284 0.754131
0.39783 0.0715974 0.682534
0.438382 0.255704 0.559795
0.477089 0.45004 0.488198
0.517755 0.67506 0.406373
0.558079 0.859167 0.304091
0.597567 0.961449 0.242722
0.637598 0.971677 0.212037
0.677365 0.971677 0.181353
0.716674 0.951221 0.150668
0.757208 0.90008 0.109756
0.797504 0.828483 0.0892993
0.838728 0.695516 0.068843
0.880166 0.501181 0.0586148
0.919636 0.347758 0.0381585
0.959471 0.235248 0.0381585
1 0.173879 0.0381585

Points: 25
Width: 0.113067
Duration: 203.225
Centroid: 0.5364 0.5336
0 0.501179 0.859965
0.0235173 0.464328 0.859965
0.0655304 0.368514 0.859965
0.10787 0.280071 0.852594
0.150647 0.147406 0.786262
0.194039 0.0589622 0.705189
0.238369 0.00737028 0.587264
0.279137 0 0.447229
0.319584 0.0294811 0.292453
0.361582 0.103184 0.159788
0.403422 0.198998 0.0787148
0.445805 0.309552 0.0418634
0.488635 0.449587 0.0344931
0.530187 0.655955 0.086085
0.573882 0.78862 0.152418
0.616145 0.891804 0.240861
0.658192 0.943396 0.329304
0.701094 0.958137 0.403007
0.744212 0.958137 0.47671
0.786821 0.950766 0.520932
0.829958 0.906545 0.587264
0.871895 0.810731 0.675708
0.914191 0.663325 0.778892
0.957204 0.552771 0.830484
1 0.501179 0.852594

Points: 28
Width: 0.0825596
Duration: 223.465
Centroid: 0.574226 0.540893
0 0.181687 0.979091
0.000878389 0.181687 0.938716
0.0368093 0.171593 0.777217
0.0747068 0.1615 0.555155
0.113111 0.1615 0.302812
0.150427 0.151406 0.111031
0.189247 0.1615 0.0201874
0.229041 0.1615 0
0.267087 0.171593 0
0.304858 0.171593 0.0201874
0.342733 0.171593 0.151406
0.381129 0.171593 0.333093
0.419402 0.201875 0.555155
0.457125 0.292718 0.746936
0.496705 0.393655 0.847873
0.53434 0.504686 0.908435
0.571888 0.656092 0.94881
0.611721 0.797404 0.94881
0.649999 0.857966 0.94881
0.689015 0.898341 0.918529
0.727704 0.918529 0.857966
0.766803 0.938716 0.726748
0.804351 0.938716 0.555155
0.844827 0.938716 0.373468
0.881999 0.918529 0.201875
0.921159 0.908435 0.121125
0.961451 0.908435 0.08075
1 0.908435 0.0706563

Points: 0
Width: 6.20661e-36
Duration: 1.4013e-45
Centroid: 0 0

Points: 31
Width: 0.245108
Duration: 375.724
Centroid: 0.457903 0.646774
0 0.68447 0.788769
0.0043016 0.68447 0.798969
0.0281514 0.68107 0.812568
0.0502364 0.674271 0.832968
0.072155 0.653871 0.863566
0.0948508 0.626672 0.883966
0.117744 0.602873 0.887366
0.140359 0.585874 0.887366
0.163097 0.558675 0.883966
0.185699 0.521277 0.856767
0.207994 0.466879 0.795569
0.231449 0.42268 0.710572
0.254465 0.375082 0.557578
0.27825 0.368283 0.411384
0.300836 0.385282 0.285589
0.323137 0.415881 0.197192
0.34622 0.44308 0.108796
0.369508 0.460079 0.0509981
0.393215 0.466879 0.0169994
0.416657 0.466879 0.00339986
0.440374 0.466879 0
0.787556 0.283286 0.367186
0.791444 0.283286 0.370586
0.840342 0.283286 0.373986
0.862918 0.293485 0.373986
0.885292 0.344483 0.380785
0.907998 0.44308 0.384185
0.931151 0.551875 0.390985
0.953914 0.643672 0.404584
0.976309 0.677671 0.407984
1 0.68447 0.411384

Points: 21
Width: 0.100635
Duration: 167.61
Centroid: 0.444286 0.505635
0 0.337934 0.745268
0.00171878 0.337934 0.66246
0.050608 0.346215 0.480284
0.101595 0.346215 0.306388
0.15317 0.346215 0.132492
0.204663 0.346215 0.0331233
0.256862 0.354496 0
0.332081 0.362776 0
0.385946 0.371057 0.041404
0.436868 0.379338 0.074527
0.488187 0.379338 0.231861
0.539261 0.412461 0.455441
0.593586 0.437303 0.645899
0.642208 0.495268 0.761829
0.69225 0.569795 0.836356
0.743796 0.660883 0.852917
0.792989 0.73541 0.852917
0.844581 0.785095 0.852917
0.895539 0.826498 0.852917
0.947458 0.834779 0.844637
1 0.834779 0.836356

Points: 26
Width: 0.0973717
Duration: 207.025
Centroid: 0.468141 0.514038
0 0.406846 0.847269
0.000665113 0.406846 0.847269
0.0410625 0.381172 0.847269
0.0821297 0.312706 0.804477
0.123659 0.244239 0.744569
0.165519 0.175773 0.658987
0.207242 0.107307 0.564846
0.249601 0.0645157 0.427913
0.292305 0.0559574 0.299539
0.333514 0.0816322 0.205398
0.375086 0.158657 0.111257
0.415366 0.252798 0.034233
0.457537 0.406846 0
0.500316 0.620803 0
0.54336 0.800527 0.0599078
0.584333 0.894668 0.136932
0.626235 0.937459 0.239631
0.666123 0.937459 0.39368
0.708171 0.911785 0.556287
0.751186 0.877552 0.624753
0.79665 0.83476 0.69322
0.833368 0.800527 0.727453
0.874553 0.732061 0.761686
0.914653 0.629362 0.795919
0.958117 0.518104 0.804477
1 0.449638 0.813036

Points: 37
Width: 0.113243
Duration: 312.471
Centroid: 0.556757 0.533649
0 0.0654334 0.741448
0.0156358 0.0580746 0.675219
0.0424852 0.0580746 0.542761
0.0700128 0.0580746 0.351432
0.0974498 0.0580746 0.204256
0.125712 0.0580746 0.101233
0.152896 0.0580746 0.0570805
0.181389 0.0580746 0.0497217
0.216995 0.0580746 0.0570805
0.24557 0.0727922 0.152745
0.272994 0.0875097 0.314638
0.300009 0.131662 0.550119
0.327868 0.20525 0.748807
0.355824 0.278838 0.873906
0.382764 0.359785 0.895983
0.41137 0.418655 0.888624
0.439697 0.462808 0.844471
0.467119 0.499602 0.778242
0.493284 0.543755 0.638425
0.521261 0.565831 0.564837
0.54783 0.57319 0.520684
0.575298 0.57319 0.513325
0.613967 0.580549 0.513325
0.64287 0.609984 0.586914
0.66991 0.661495 0.66786
0.697347 0.771877 0.741448
0.72524 0.852824 0.763525
0.752936 0.904336 0.763525
0.779054 0.919053 0.726731
0.806254 0.948489 0.660501
0.834947 0.963206 0.572196
0.861803 0.992641 0.48389
0.889546 0.992641 0.373508
0.917224 1 0.263127
0.945698 1 0.160103
0.973432 1 0.0865156
1 1 0.071798

Points: 0
Width: 6.20661e-36
Duration: 1.4013e-45
Centroid: 0 0

Points: 34
Width: 0.110343
Duration: 321.186
Centroid: 0.530343 0.519853
0 0.498445 0.697023
0.0613754 0.505997 0.704576
0.0898587 0.505997 0.734784
0.115168 0.498445 0.78765
0.141967 0.475788 0.825411
0.168905 0.438028 0.85562
0.19534 0.400267 0.870724
0.222163 0.362506 0.863172
0.248305 0.294536 0.817859
0.275304 0.203909 0.712128
0.301726 0.120835 0.576188
0.32799 0.0453133 0.394935
0.354844 0.00755219 0.281652
0.382087 0 0.213682
0.409469 0 0.183474
0.437132 0.0453133 0.183474
0.463645 0.203909 0.213682
0.490383 0.392714 0.304309
0.517328 0.558863 0.402488
0.544717 0.664594 0.51577
0.572026 0.740115 0.568636
0.599652 0.747668 0.613949
0.626281 0.747668 0.629054
0.653901 0.747668 0.636606
0.758481 0.747668 0.621501
0.786703 0.732563 0.568636
0.812973 0.725011 0.462905
0.839523 0.725011 0.372279
0.865756 0.747668 0.289205
0.893723 0.777876 0.236339
0.920108 0.808085 0.221235
0.94566 0.830742 0.213682
0.973469 0.845846 0.213682
1 0.853399 0.213682

Points: 0
Width: 6.20661e-36
Duration: 1.4013e-45
Centroid: 0 0

Points: 30
Width: 0.273722
Duration: 249.812
Centroid: 0.482833 0.547944
0 0.403491 1
0.0314064 0.403491 0.996956
0.0659792 0.403491 0.9452
0.0995981 0.397402 0.8356
0.133796 0.397402 0.689466
0.168306 0.397402 0.540288
0.203152 0.400447 0.439821
0.238444 0.403491 0.400243
0.274002 0.403491 0.394155
0.308083 0.406535 0.394155
0.351279 0.406535 0.397199
0.385094 0.415669 0.424599
0.419174 0.452202 0.47331
0.453567 0.500913 0.515933
0.488054 0.57398 0.537244
0.522728 0.622691 0.543333
0.557512 0.647047 0.543333
0.59135 0.659225 0.525066
0.627095 0.665314 0.491577
0.661965 0.662269 0.430688
0.694341 0.650091 0.39111
0.729023 0.634869 0.36371
0.762181 0.613558 0.342399
0.797223 0.580069 0.330221
0.831178 0.537447 0.327177
0.864781 0.494824 0.333266
0.898901 0.479602 0.339354
0.932191 0.46438 0.348488
0.966577 0.46438 0.351532
1 0.458291 0.354577

Points: 15
Width: 0.246778
Duration: 120.506
Centroid: 0.449 0.594889
0 0.475011 1
0.0647012 0.475011 0.996623
0.137976 0.475011 0.956101
0.208788 0.475011 0.875056
0.281415 0.475011 0.733228
0.353442 0.475011 0.5914
0.425485 0.478388 0.46308
0.49607 0.475011 0.351643
0.568113 0.478388 0.270599
0.637693 0.491895 0.243584
0.709136 0.505403 0.223323
0.780839 0.532418 0.203062
0.852737 0.552679 0.196308
0.926936 0.562809 0.196308
1 0.57294 0.199685

Points: 32
Width: 0.0810417
Duration: 288.871
Centroid: 0.457604 0.495625
0 0.710155 0.835476
0.0148882 0.710155 0.866324
0.044232 0.710155 0.897172
0.0750159 0.699872 0.938303
0.105009 0.648458 0.979434
0.133568 0.586762 1
0.163913 0.514782 1
0.19304 0.453085 0.979434
0.222127 0.381106 0.917738
0.251633 0.267995 0.753213
0.280476 0.144602 0.568124
0.310043 0.06234 0.372751
0.339928 0.0314917 0.218509
0.369265 0.0314917 0.14653
0.39821 0.0520572 0.115682
0.427668 0.0829055 0.105399
0.458412 0.175451 0.136247
0.48781 0.329692 0.239075
0.517437 0.463368 0.372751
0.547248 0.555913 0.475579
0.577281 0.607327 0.568124
0.607889 0.638175 0.62982
0.638693 0.638175 0.640103
0.761092 0.638175 0.62982
0.791876 0.638175 0.557841
0.821869 0.638175 0.393317
0.851638 0.658741 0.239075
0.881225 0.699872 0.125964
0.912692 0.751286 0.0848333
0.940684 0.792417 0.0642678
0.970115 0.833548 0.0745506
1 0.854114 0.0745506

Points: 18
Width: 0.0997222
Duration: 138.094
Centroid: 0.468333 0.494722
0 0.842618 0.810585
0.00636456 0.842618 0.844011
0.0685534 0.842618 0.877437
0.129696 0.800835 0.910863
0.191616 0.725626 0.935933
0.25215 0.650418 0.94429
0.312854 0.533426 0.91922
0.37401 0.391365 0.827298
0.438419 0.28273 0.693593
0.500523 0.174095 0.493036
0.562387 0.140668 0.334262
0.622935 0.149025 0.150418
0.686383 0.190808 0.0752091
0.74976 0.249303 0.00835654
0.813561 0.366295 0
0.875311 0.491643 0.0167131
0.937387 0.616991 0.0584961
1 0.708913 0.100279

Points: 28
Width: 0.219226
Duration: 369.059
Centroid: 0.47875 0.515774
0 0.476242 1
0.0210629 0.476242 0.996199
0.0449359 0.472441 0.931578
0.0680892 0.472441 0.783329
0.0915442 0.464839 0.566657
0.114925 0.461037 0.433614
0.138475 0.461037 0.334781
0.161888 0.464839 0.304371
0.186031 0.464839 0.30057
0.24859 0.464839 0.304371
0.574313 0.723324 0.593266
0.595243 0.719522 0.589465
0.619445 0.700516 0.578061
0.642323 0.639696 0.551452
0.665852 0.544665 0.528645
0.689619 0.449634 0.494434
0.71337 0.385012 0.48303
0.737032 0.366006 0.475428
0.760582 0.362205 0.475428
0.812429 0.362205 0.471626
0.836138 0.362205 0.460223
0.859228 0.381211 0.426011
0.882942 0.411621 0.395601
0.90609 0.476242 0.357589
0.929471 0.544665 0.315775
0.952942 0.601683 0.292968
0.977037 0.639696 0.277763
1 0.6511 0.277763

Points: 0
Width: 6.20661e-36
Duration: 1.4013e-45
Centroid: 0 0

Points: 30
Width: 0.143444
Duration: 251.963
Centroid: 0.496556 0.481556
0 0.140201 0.965143
0.0143715 0.140201 0.947715
0.04975 0.140201 0.866383
0.0836944 0.146011 0.726956
0.117856 0.140201 0.535244
0.152847 0.146011 0.36677
0.186884 0.15763 0.215724
0.220604 0.175058 0.15763
0.256099 0.198296 0.146011
0.289958 0.215724 0.163439
0.32498 0.250581 0.215724
0.359831 0.308675 0.36677
0.395496 0.378389 0.529435
0.429867 0.419055 0.604957
0.463052 0.436483 0.622386
0.522685 0.442293 0.622386
0.558002 0.459721 0.570101
0.593008 0.482959 0.523625
0.627309 0.535244 0.413245
0.659967 0.599148 0.302866
0.694314 0.692099 0.238962
0.726871 0.767622 0.192486
0.760443 0.831526 0.186677
0.795442 0.889621 0.233152
0.828495 0.941906 0.378389
0.862556 0.976762 0.558482
0.896973 1 0.750194
0.931305 1 0.848954
0.965932 0.994191 0.872192
1 0.994191 0.878002

Points: 14
Width: 0.150238
Duration: 231.77
Centroid: 0.538452 0.504762
0 0.494057 0.861331
0.0155731 0.494057 0.844691
0.0533599 0.494057 0.800317
0.0902617 0.482964 0.728209
0.127054 0.466323 0.622821
0.16431 0.45523 0.478605
0.201515 0.45523 0.339936
0.239639 0.460776 0.245641
0.277493 0.482964 0.195721
0.314092 0.516244 0.184627
0.351019 0.549525 0.190174
0.38857 0.588352 0.229001
0.426112 0.616086 0.278922
1 0.444136 1

Points: 35
Width: 0.176952
Duration: 313.453
Centroid: 0.556476 0.593048
0 0.590016 0.496098
0.0135088 0.575888 0.510226
0.0403208 0.56176 0.514935
0.0677122 0.538213 0.514935
0.0946239 0.491119 0.505517
0.121909 0.439316 0.472551
0.149064 0.368676 0.411329
0.176474 0.312164 0.33127
0.20361 0.255651 0.227664
0.231843 0.246232 0.142895
0.259228 0.255651 0.0816738
0.285984 0.274489 0.058127
0.313699 0.316873 0.0534176
0.341384 0.359257 0.058127
0.369654 0.420479 0.114639
0.397843 0.462863 0.218245
0.424948 0.528794 0.416039
0.452383 0.55705 0.571448
0.480485 0.575888 0.731566
0.507764 0.585307 0.835172
0.535567 0.590016 0.910522
0.563805 0.594725 0.948197
0.591315 0.594725 0.971744
0.618302 0.594725 0.985872
0.646385 0.594725 1
0.752617 0.590016 0.990581
0.781149 0.571178 0.938778
0.808104 0.552341 0.8493
0.836873 0.547632 0.731566
0.86432 0.542922 0.604413
0.890577 0.552341 0.458423
0.917994 0.590016 0.303014
0.945803 0.613563 0.204117
0.972833 0.627691 0.171152
1 0.627691 0.166442

Points: 24
Width: 0.0786807
Duration: 191.867
Centroid: 0.513472 0.533681
0 0.446161 0.836716
0.024889 0.43557 0.836716
0.0678366 0.393204 0.836716
0.112179 0.350839 0.79435
0.155045 0.255517 0.699028
0.200018 0.191969 0.550749
0.242813 0.139012 0.370697
0.288733 0.128421 0.233009
0.332475 0.139012 0.127096
0.375942 0.191969 0.031774
0.419215 0.266108 0
0.463486 0.350839 0
0.508042 0.530891 0.031774
0.55329 0.67917 0.137688
0.598396 0.795675 0.254192
0.644397 0.83804 0.434245
0.688047 0.83804 0.582523
0.732308 0.806266 0.667254
0.776701 0.774492 0.709619
0.821623 0.75331 0.730802
0.866475 0.710944 0.751985
0.910481 0.689762 0.773167
0.956421 0.657988 0.804942
1 0.636805 0.804942

Points: 33
Width: 0.0827778
Duration: 268.768
Centroid: 0.494444 0.539091
0 0.0100671 0.998779
0.000712163 0.0100671 0.998779
0.0334644 0.0100671 0.92831
0.0641964 0.0100671 0.747102
0.0963236 0 0.555827
0.127048 0 0.354484
0.158006 0.0302013 0.183344
0.191245 0.0704699 0.0927398
0.222166 0.0906041 0.0726052
0.253406 0.161074 0.0726052
0.284633 0.251678 0.153142
0.316346 0.362416 0.304149
0.348349 0.483221 0.455155
0.380317 0.543624 0.575961
0.413316 0.563758 0.606162
0.446293 0.563758 0.616229
0.489546 0.573825 0.596095
0.523309 0.573825 0.515558
0.554557 0.614093 0.394753
0.587084 0.654362 0.314216
0.619247 0.69463 0.273948
0.650975 0.704697 0.26388
0.68308 0.734899 0.253813
0.716676 0.7651 0.273948
0.746964 0.815436 0.344417
0.778881 0.855704 0.414887
0.811023 0.895972 0.515558
0.842648 0.926174 0.636364
0.873715 0.926174 0.7169
0.905253 0.916107 0.767236
0.93632 0.90604 0.817572
0.968171 0.895972 0.837706
1 0.885905 0.847773

Points: 0
Width: 6.20661e-36
Duration: 1.4013e-45
Centroid: 0 0

Points: 28
Width: 0.083869
Duration: 228.74
Centroid: 0.482798 0.548274
0 1 0.917672
0.0189045 1 0.927608
0.0561841 0.990064 0.937544
0.0935405 0.950319 0.957416
0.13117 0.801278 0.987224
0.169193 0.582683 0.987224
0.20625 0.393896 0.967352
0.244008 0.254791 0.917672
0.283021 0.195174 0.867991
0.321897 0.185238 0.808374
0.359433 0.185238 0.748758
0.39585 0.224982 0.669268
0.432797 0.33428 0.589779
0.471767 0.433641 0.520227
0.508978 0.503194 0.460609
0.545763 0.542938 0.410929
0.583136 0.582683 0.351312
0.620954 0.612491 0.251951
0.658114 0.622427 0.172462
0.69635 0.622427 0.112845
0.73374 0.622427 0.0731009
0.772454 0.582683 0.0532287
0.809965 0.493258 0.0432926
0.848978 0.443577 0.0432926
0.88554 0.314407 0.0432926
0.924245 0.215046 0.0532287
0.96179 0.165366 0.0631648
1 0.145493 0.0631648

Points: 32
Width: 0.22901
Duration: 261.135
Centroid: 0.515885 0.52401
0 0.399818 0.669548
0.000605829 0.399818 0.611326
0.0334104 0.407096 0.513077
0.0656764 0.414373 0.371162
0.0988549 0.428929 0.200136
0.130695 0.428929 0.0836934
0.16418 0.428929 0.0218331
0.198091 0.432568 0
0.244501 0.436206 0
0.277462 0.436206 0.0327496
0.309833 0.436206 0.123721
0.342451 0.428929 0.240164
0.375667 0.418012 0.400273
0.409099 0.432568 0.571299
0.440842 0.454401 0.673186
0.474207 0.476234 0.745963
0.506159 0.494428 0.782352
0.538777 0.516261 0.796907
0.57132 0.527177 0.796907
0.604244 0.545372 0.793268
0.636323 0.559927 0.775074
0.670122 0.589038 0.738686
0.701723 0.625426 0.687742
0.735118 0.650898 0.644076
0.768334 0.661815 0.614965
0.801168 0.661815 0.60041
0.834107 0.650898 0.593132
0.867608 0.625426 0.589493
0.899926 0.58176 0.589493
0.933404 0.523539 0.582215
0.967539 0.472595 0.578576
1 0.454401 0.578576

Points: 14
Width: 0.138452
Duration: 215.953
Centroid: 0.538333 0.559881
0 0.481943 0.753224
0.0176 0.481943 0.753224
0.0584979 0.481943 0.711092
0.0997757 0.469905 0.680997
0.138738 0.451848 0.596733
0.178496 0.44583 0.482373
0.219458 0.44583 0.355976
0.259921 0.463886 0.27773
0.299354 0.493981 0.247635
0.338886 0.536114 0.241616
0.378156 0.584265 0.253654
0.419063 0.614359 0.289768
0.459437 0.656492 0.355976
1 0.391659 1

Points: 36
Width: 0.149954
Duration: 321.732
Centroid: 0.560833 0.581713
0 0.536123 0.483174
0.00317495 0.536123 0.51096
0.029734 0.525008 0.544304
0.0567059 0.508336 0.577647
0.0838539 0.486107 0.605434
0.110668 0.452764 0.616548
0.138198 0.402748 0.605434
0.164806 0.341618 0.549861
0.191748 0.280488 0.466502
0.218458 0.230473 0.355356
0.245497 0.202686 0.227539
0.271055 0.197129 0.14418
0.29728 0.208244 0.0941645
0.325089 0.247145 0.0774927
0.351509 0.291603 0.0774927
0.377339 0.363847 0.116394
0.404135 0.436092 0.216425
0.431192 0.497222 0.333127
0.458735 0.563909 0.527632
0.486211 0.608367 0.677678
0.512223 0.625039 0.827725
0.539025 0.647268 0.916641
0.56587 0.647268 0.961099
0.593412 0.647268 0.983328
0.620566 0.647268 0.994443
0.648345 0.647268 1
0.757611 0.641711 0.983328
0.785081 0.625039 0.922198
0.812041 0.60281 0.799938
0.839316 0.591695 0.638777
0.866251 0.591695 0.438715
0.89173 0.613925 0.26644
0.919175 0.630596 0.160852
0.946724 0.641711 0.116394
0.973392 0.641711 0.0941645
1 0.641711 0.0886072

Points: 33
Width: 0.0793435
Duration: 266.107
Centroid: 0.57601 0.483434
0 0 0.677912
0.00390467 0.0210057 0.656906
0.0364045 0.0630171 0.646403
0.0688822 0.199554 0.625398
0.100971 0.399109 0.614895
0.13237 0.577657 0.604392
0.163827 0.777211 0.604392
0.195718 0.850731 0.6359
0.227521 0.850731 0.646403
0.259543 0.861234 0.698917
0.291074 0.861234 0.751432
0.322547 0.850731 0.803946
0.354085 0.840228 0.845957
0.385895 0.80872 0.866963
0.419106 0.766708 0.887969
0.452671 0.703691 0.887969
0.48448 0.58816 0.866963
0.515865 0.462126 0.835454
0.548467 0.315086 0.740929
0.580952 0.231063 0.656906
0.614259 0.168046 0.572883
0.645445 0.136537 0.446849
0.678973 0.136537 0.310312
0.710034 0.178548 0.205283
0.74213 0.231063 0.121261
0.774806 0.29408 0.0477406
0.807049 0.388606 0.016232
0.839696 0.493634 0.00572882
0.871043 0.598663 0.00572882
0.9022 0.651177 0.0267349
0.934281 0.714194 0.0477406
0.966274 0.7352 0.0687463
1 0.745703 0.0687463

Points: 23
Width: 0.0825362
Duration: 179.965
Centroid: 0.526015 0.504203
0 0.190956 0.868306
0.000813961 0.190956 0.848112
0.0472206 0.190956 0.70676
0.0948753 0.221246 0.535118
0.143452 0.251536 0.323091
0.191748 0.302019 0.121159
0.23886 0.332309 0.0302897
0.284973 0.332309 0
0.331543 0.342405 0
0.381075 0.352502 0.0100966
0.428545 0.362598 0.0605794
0.476254 0.372695 0.161545
0.524365 0.413081 0.312994
0.570652 0.453467 0.504829
0.620076 0.514047 0.636084
0.66938 0.574627 0.716857
0.71621 0.705882 0.787533
0.76343 0.776558 0.807726
0.811595 0.85733 0.817823
0.860107 0.91791 0.817823
0.90863 0.938103 0.817823
0.954169 0.9482 0.807726
1 0.958296 0.807726

Points: 0
Width: 6.20661e-36
Duration: 1.4013e-45
Centroid: 0 0

Points: 14
Width: 0.161071
Duration: 316.021
Centroid: 0.524881 0.518929
0 0.495196 0.756837
0.0124411 0.495196 0.751663
0.040401 0.495196 0.7051
0.0676873 0.495196 0.627495
0.0949055 0.495196 0.529194
0.12302 0.490022 0.451589
0.150467 0.484848 0.373984
0.176369 0.484848 0.332594
0.204693 0.490022 0.296379
0.231442 0.495196 0.286031
0.417458 0.500369 0.286031
0.444856 0.526238 0.296379
0.471802 0.541759 0.306726
1 0.510717 1

Points: 26
Width: 0.0990385
Duration: 209.285
Centroid: 0.558974 0.510962
0 0.698706 0.991586
0.0183288 0.698706 1
0.0579353 0.690292 1
0.0987644 0.665049 1
0.139584 0.564078 1
0.180199 0.395793 0.957929
0.220524 0.286408 0.907443
0.261502 0.21068 0.856958
0.302518 0.193851 0.747573
0.342386 0.185437 0.671844
0.385063 0.244337 0.587702
0.425556 0.336893 0.528803
0.46631 0.437864 0.478317
0.508054 0.564078 0.419418
0.549667 0.639806 0.352104
0.589553 0.690292 0.301618
0.62958 0.723948 0.251133
