Label: D
Points: 19
0.69 170 392
0.7 175 389
0.71 179 386
0.72 184 382
0.73 190 376
0.74 196 370
0.75 201 362
0.76 208 348
0.77 210 340
0.78 211 333
0.79 211 326
0.8 210 312
0.81 206 306
0.82 202 299
0.83 196 294
0.84 184 286
0.85 176 283
0.86 168 280
0.87 159 279
0.88 139 279
0.89 129 279
0.9 119 282
0.91 110 284
0.92 101 289
0.93 92 294
0.94 85 298
0.95 79 306
0.96 77 310
0.97 77 314
0.98 75 319

Label: C
Points: 67
0 184 465
0.01 184 465
0.02 184 465
0.03 184 464
0.04 184 462
0.05 185 459
0.06 184 456
0.07 182 452
0.08 177 445
0.09 175 440
0.1 173 435
0.11 170 431
0.12 168 426
0.13 165 422
0.14 162 417
0.15 162 412
0.16 161 408
0.17 161 406
0.18 163 404
0.19 164 404
0.2 166 405
0.21 169 407
0.22 170 411
0.23 172 415
0.24 175 427
0.25 176 432
0.26 177 438
0.27 177 444
0.28 177 449
0.29 177 456
0.3 175 463
0.31 172 469
0.32 172 474
0.33 167 478
0.34 164 481
0.35 162 481
0.36 156 481
0.37 153 478
0.38 149 476
0.39 146 471
0.4 137 461
0.41 132 455
0.42 126 447
0.43 120 439
0.44 108 419
0.45 101 408
0.46 95 395
0.47 90 383
0.48 85 371
0.49 82 355
0.5 80 340
0.51 80 326
0.52 82 301
0.53 86 291
0.54 90 282
0.55 95 275
0.56 107 262
0.57 115 257
0.58 123 253
0.59 132 250
0.6 141 248
0.61 154 247
0.62 163 248
0.63 172 249
0.64 184 254
0.65 188 256
0.66 191 259

Label: H
Points: 41
0 173 481
0.01 173 485
0.02 171 487
0.03 171 488
0.04 171 488
0.05 171 486
0.06 171 484
0.07 174 479
0.08 176 466
0.09 178 456
0.1 178 445
0.11 178 434
0.12 174 406
0.13 171 392
0.14 167 378
0.15 163 364
0.16 158 352
0.17 154 338
0.18 150 326
0.19 146 317
0.2 261 516
0.21 261 518
0.22 262 518
0.23 262 518
0.24 265 510
0.25 266 502
0.26 268 493
0.27 269 481
0.28 269 454
0.29 269 438
0.3 267 421
0.31 264 406
0.32 260 389
0.33 254 370
0.34 247 353
0.35 240 337
0.36 232 312
0.37 229 304
0.38 227 298
0.39 225 295
0.4 225 293

Label: W
Points: 88
0 59 427
0.01 59 429
0.02 56 431
0.03 56 432
0.04 53 434
0.05 53 435
0.06 53 435
0.07 53 435
0.08 53 435
0.09 53 435
0.1 53 435
0.11 54 434
0.12 57 431
0.13 61 428
0.14 64 423
0.15 70 417
0.16 74 411
0.17 77 402
0.18 82 391
0.19 84 380
0.2 86 357
0.21 86 346
0.22 87 335
0.23 87 325
0.24 88 315
0.25 91 304
0.26 91 295
0.27 92 286
0.28 94 278
0.29 94 274
0.3 97 269
0.31 100 265
0.32 102 262
0.33 102 262
0.34 104 262
0.35 105 265
0.36 107 268
0.37 109 276
0.38 112 285
0.39 114 296
0.4 116 309
0.41 119 321
0.42 122 335
0.43 125 349
0.44 131 369
0.45 135 376
0.46 136 382
0.47 139 387
0.48 140 390
0.49 141 394
0.5 144 398
0.51 145 400
0.52 147 403
0.53 147 403
0.54 147 401
0.55 147 398
0.56 149 387
0.57 150 379
0.58 150 369
0.59 153 358
0.6 158 334
0.61 161 322
0.62 165 310
0.63 169 299
0.64 176 279
0.65 179 271
0.66 183 264
0.67 185 258
0.68 191 251
0.69 194 250
0.7 198 249
0.71 202 249
0.72 210 253
0.73 214 257
0.74 220 263
0.75 225 270
0.76 235 287
0.77 238 298
0.78 241 310
0.79 244 324
0.8 244 355
0.81 244 372
0.82 244 388
0.83 243 403
0.84 243 417
0.85 241 428
0.86 240 435
0.87 240 440

Label: G
Points: 36
0 205 477
0.01 202 479
0.02 198 481
0.03 194 482
0.04 188 482
0.05 184 484
0.06 180 484
0.07 177 484
0.08 173 485
0.09 168 483
0.1 162 482
0.11 156 480
0.12 142 473
0.13 135 468
0.14 127 463
0.15 120 456
0.16 102 441
0.17 93 432
0.18 85 422
0.19 78 413
0.2 67 392
0.21 63 382
0.22 61 372
0.23 61 362
0.24 63 344
0.25 67 335
0.26 72 328
0.27 79 321
0.28 96 309
0.29 107 305
0.3 119 301
0.31 132 298
0.32 145 297
0.33 159 297
0.34 174 299
0.35 186 304

Label: h
Points: 71
0 174 396
0.01 174 397
0.02 176 397
0.03 176 399
0.04 176 399
0.05 176 397
0.06 176 396
0.07 174 394
0.08 174 391
0.09 166 381
0.1 164 373
0.11 160 366
0.12 157 357
0.13 150 338
0.14 147 327
0.15 144 317
0.16 141 305
0.17 133 283
0.18 129 271
0.19 124 262
0.2 119 252
0.21 109 234
0.22 106 226
0.23 102 218
0.24 100 212
0.25 98 207
0.26 96 203
0.27 95 202
0.28 93 200
0.29 93 200
0.3 94 201
0.31 94 203
0.32 97 207
0.33 97 211
0.34 101 219
0.35 106 227
0.36 109 236
0.37 117 253
0.38 122 261
0.39 129 268
0.4 136 274
0.41 152 287
0.42 161 292
0.43 169 298
0.44 177 304
0.45 192 311
0.46 199 314
0.47 204 314
0.48 209 315
0.49 213 315
0.5 215 314
0.51 219 312
0.52 221 310
0.53 223 307
0.54 223 304
0.55 225 300
0.56 225 295
0.57 222 285
0.58 220 278
0.59 220 262
0.6 220 257
0.61 217 252
0.62 213 246
0.63 206 231
0.64 203 225
0.65 201 219
0.66 200 216
0.67 197 210
0.68 197 208
0.69 194 207
0.7 194 207

Label: R
Points: 92
0 113 478
0.01 113 477
0.02 113 475
0.03 115 473
0.04 115 465
0.05 115 462
0.06 115 456
0.07 115 449
0.08 110 434
0.09 107 425
0.1 104 415
0.11 101 406
0.12 98 395
0.13 98 381
0.14 96 367
0.15 94 353
0.16 97 328
0.17 99 318
0.18 102 310
0.19 104 303
0.2 107 293
0.21 107 290
0.22 107 288
0.23 107 288
0.24 108 288
0.25 108 289
0.26 108 292
0.27 108 297
0.28 108 311
0.29 109 318
0.3 109 328
0.31 110 338
0.32 112 361
0.33 112 373
0.34 114 386
0.35 114 400
0.36 116 414
0.37 119 430
0.38 122 445
0.39 125 460
0.4 128 473
0.41 132 483
0.42 136 491
0.43 140 497
0.44 145 503
0.45 149 505
0.46 156 506
0.47 162 506
0.48 169 504
0.49 177 500
0.5 183 495
0.51 191 487
0.52 198 479
0.53 209 463
0.54 212 455
0.55 215 447
0.56 217 437
0.57 217 429
0.58 217 420
0.59 217 412
0.6 212 407
0.61 202 399
0.62 197 398
0.63 191 397
0.64 185 397
0.65 178 397
0.66 171 399
0.67 164 401
0.68 153 405
0.69 149 407
0.7 145 409
0.71 141 411
0.72 141 411
0.73 141 411
0.74 140 410
0.75 141 405
0.76 142 401
0.77 144 396
0.78 146 391
0.79 148 384
0.8 152 376
0.81 156 367
0.82 162 351
0.83 164 343
0.84 166 336
0.85 168 328
0.86 171 315
0.87 173 309
0.88 173 304
0.89 175 300
0.9 176 293
0.91 176 291

Label: v
Points: 47
0 52 352
0.01 52 355
0.02 53 356
0.03 53 358
0.04 55 360
0.05 55 360
0.06 57 360
0.07 59 360
0.08 62 360
0.09 65 360
0.1 69 356
0.11 74 351
0.12 82 342
0.13 85 337
0.14 89 332
0.15 93 325
0.16 103 310
0.17 107 302
0.18 111 292
0.19 114 283
0.2 116 273
0.21 120 255
0.22 122 246
0.23 122 238
0.24 124 231
0.25 124 226
0.26 124 222
0.27 126 219
0.28 126 217
0.29 126 217
0.3 126 217
0.31 126 219
0.32 128 220
0.33 130 230
0.34 133 236
0.35 135 243
0.36 139 252
0.37 143 261
0.38 150 275
0.39 156 292
0.4 162 308
0.41 170 325
0.42 177 341
0.43 184 356
0.44 190 368
0.45 195 376
0.46 197 381

Label: P
Points: 24
0 141 475
0.01 141 478
0.02 141 480
0.03 141 480
0.04 141 482
0.05 141 482
0.06 143 482
0.07 143 480
0.08 146 476
0.09 148 471
0.1 150 463
0.11 151 451
0.12 151 440
0.13 151 427
0.14 146 402
0.15 143 388
0.16 139 376
0.17 137 364
0.18 134 353
0.19 131 341
0.2 129 330
0.21 127 321
0.22 121 312
0.23 120 310

Label: U
Points: 77
0 84 498
0.01 84 498
0.02 84 498
0.03 84 498
0.04 84 497
0.05 84 494
0.06 85 491
0.07 85 487
0.08 85 474
0.09 85 467
0.1 84 459
0.11 82 450
0.12 77 430
0.13 76 419
0.14 74 408
0.15 73 397
0.16 71 385
0.17 71 372
0.18 70 358
0.19 71 346
0.2 72 327
0.21 75 320
0.22 77 314
0.23 80 309
0.24 85 301
0.25 87 299
0.26 89 297
0.27 91 295
0.28 93 295
0.29 98 297
0.3 102 300
0.31 108 304
0.32 120 314
0.33 126 321
0.34 129 329
0.35 135 338
0.36 146 359
0.37 152 371
0.38 161 397
0.39 163 404
0.4 165 410
0.41 168 418
0.42 172 434
0.43 173 440
0.44 173 445
0.45 175 450
0.46 177 455
0.47 177 458
0.48 179 460
0.49 179 460
0.5 179 462
0.51 179 462
0.52 179 462
0.53 179 462
0.54 179 460
0.55 181 458
0.56 181 456
0.57 181 452
0.58 181 440
0.59 179 434
0.6 179 426
0.61 179 418
0.62 179 409
0.63 181 397
0.64 181 385
0.65 179 374
0.66 179 352
0.67 179 344
0.68 179 335
0.69 179 327
0.7 183 310
0.71 183 303
0.72 184 296
0.73 184 291
0.74 186 281
0.75 186 279
0.76 186 277

Label: K
Points: 26
0 144 490
0.01 144 492
0.02 144 493
0.03 144 493
0.04 143 493
0.05 143 493
0.06 143 492
0.07 141 491
0.08 141 487
0.09 138 481
0.1 135 473
0.11 132 464
0.12 125 444
0.13 123 433
0.14 121 421
0.15 119 410
0.16 119 397
0.17 116 383
0.18 112 366
0.19 111 348
0.2 107 319
0.21 105 308
0.22 102 297
0.23 99 288
0.24 97 280
0.25 97 273

Label: u
Points: 61
0 103 401
0.01 103 401
0.02 103 401
0.03 103 402
0.04 103 400
0.05 102 399
0.06 102 396
0.07 102 391
0.08 102 381
0.09 100 374
0.1 98 368
0.11 96 362
0.12 89 347
0.13 86 340
0.14 83 332
0.15 81 325
0.16 79 310
0.17 79 303
0.18 82 296
0.19 84 289
0.2 92 276
0.21 96 271
0.22 100 266
0.23 105 262
0.24 114 257
0.25 118 257
0.26 123 257
0.27 126 260
0.28 135 267
0.29 140 273
0.3 145 280
0.31 152 287
0.32 158 296
0.33 165 308
0.34 169 320
0.35 175 331
0.36 183 349
0.37 188 356
0.38 190 362
0.39 193 367
0.4 198 375
0.41 198 377
0.42 199 378
0.43 199 379
0.44 199 379
0.45 201 379
0.46 201 379
0.47 199 378
0.48 198 375
0.49 198 371
0.5 196 366
0.51 194 360
0.52 188 344
0.53 186 336
0.54 185 327
0.55 183 318
0.56 183 299
0.57 181 291
0.58 181 283
0.59 181 275
0.6 181 261

Label: O
Points: 46
0 101 473
0.01 101 468
0.02 101 464
0.03 99 459
0.04 98 452
0.05 95 444
0.06 89 433
0.07 86 422
0.08 75 401
0.09 72 392
0.1 68 382
0.11 65 372
0.12 62 353
0.13 62 345
0.14 62 336
0.15 65 327
0.16 75 314
0.17 80 307
0.18 88 303
0.19 94 300
0.2 102 297
0.21 117 297
0.22 124 297
0.23 133 300
0.24 143 305
0.25 151 311
0.26 162 320
0.27 171 331
0.28 177 343
0.29 187 368
0.3 190 379
0.31 192 391
0.32 192 403
0.33 188 414
0.34 183 428
0.35 175 441
0.36 166 451
0.37 151 466
0.38 144 471
0.39 139 474
0.4 131 477
0.41 120 479
0.42 115 479
0.43 109 478
0.44 104 475
0.45 99 471

Label: T
Points: 23
0 141 420
0.01 141 420
0.02 140 420
0.03 140 418
0.04 140 416
0.05 143 413
0.06 144 410
0.07 146 406
0.08 148 399
0.09 148 392
0.1 149 383
0.11 149 363
0.12 147 352
0.13 147 341
0.14 143 330
0.15 140 309
0.16 140 298
0.17 137 289
0.18 137 280
0.19 133 265
0.2 133 260
0.21 132 255
0.22 132 253

Label: o
Points: 41
0 143 392
0.01 139 388
0.02 136 383
0.03 133 378
0.04 125 365
0.05 120 356
0.06 116 348
0.07 113 340
0.08 110 331
0.09 108 320
0.1 108 309
0.11 108 299
0.12 114 283
0.13 119 275
0.14 125 269
0.15 132 264
0.16 139 259
0.17 152 257
0.18 163 257
0.19 176 257
0.2 190 260
0.21 201 267
0.22 212 276
0.23 222 287
0.24 236 313
0.25 240 326
0.26 242 340
0.27 242 352
0.28 240 361
0.29 234 371
0.3 227 379
0.31 217 386
0.32 205 392
0.33 193 392
0.34 181 392
0.35 169 389
0.36 151 379
0.37 144 373
0.38 139 368
0.39 135 363
0.4 131 356

Label: 0
Points: 49
0 200 457
0.01 200 457
0.02 200 458
0.03 200 458
0.04 195 454
0.05 189 453
0.06 181 449
0.07 172 445
0.08 162 439
0.09 149 429
0.1 137 420
0.11 125 409
0.12 107 386
0.13 100 376
0.14 94 365
0.15 89 355
0.16 82 333
0.17 81 323
0.18 81 310
0.19 81 300
0.2 89 279
0.21 95 270
0.22 103 261
0.23 112 252
0.24 123 246
0.25 138 242
0.26 154 240
0.27 170 242
0.28 197 251
0.29 208 260
0.3 218 271
0.31 227 283
0.32 236 297
0.33 243 316
0.34 249 336
0.35 253 357
0.36 255 391
0.37 251 405
0.38 245 419
0.39 238 431
0.4 219 450
0.41 208 455
0.42 197 459
0.43 185 462
0.44 172 462
0.45 147 458
0.46 135 453
0.47 127 448
0.48 118 442

Label: N
Points: 102
0 103 453
0.01 103 454
0.02 103 456
0.03 103 457
0.04 103 457
0.05 105 458
0.06 105 458
0.07 104 458
0.08 104 457
0.09 104 455
0.1 103 451
0.11 103 445
0.12 100 433
0.13 100 427
0.14 97 420
0.15 97 412
0.16 97 403
0.17 96 393
0.18 96 382
0.19 93 373
0.2 90 364
0.21 88 356
0.22 87 349
0.23 82 341
0.24 80 333
0.25 78 320
0.26 78 318
0.27 75 316
0.28 74 316
0.29 74 316
0.3 74 316
0.31 73 319
0.32 73 322
0.33 73 325
0.34 73 330
0.35 70 335
0.36 70 341
0.37 70 351
0.38 68 360
0.39 70 377
0.4 72 385
0.41 74 393
0.42 76 403
0.43 80 412
0.44 85 423
0.45 89 432
0.46 93 440
0.47 97 451
0.48 97 453
0.49 99 455
0.5 101 457
0.51 102 458
0.52 102 458
0.53 102 458
0.54 102 456
0.55 106 452
0.56 107 449
0.57 109 445
0.58 111 441
0.59 114 431
0.6 117 425
0.61 118 418
0.62 120 411
0.63 125 396
0.64 128 389
0.65 131 380
0.66 133 371
0.67 136 362
0.68 140 351
0.69 145 340
0.7 152 325
0.71 156 320
0.72 160 316
0.73 163 312
0.74 170 308
0.75 172 306
0.76 175 305
0.77 178 305
0.78 180 305
0.79 185 307
0.8 187 311
0.81 189 315
0.82 195 324
0.83 196 329
0.84 198 334
0.85 199 341
0.86 199 347
0.87 201 356
0.88 201 365
0.89 203 376
0.9 203 388
0.91 203 399
0.92 204 409
0.93 204 419
0.94 204 435
0.95 204 441
0.96 204 446
0.97 204 450
0.98 203 458
0.99 203 460
1.0 201 461
1.01 201 463

Label: q
Points: 115
0 144 388
0.01 144 388
0.02 144 388
0.03 143 388
0.04 140 385
0.05 137 382
0.06 134 379
0.07 131 375
0.08 127 371
0.09 122 362
0.1 116 354
0.11 110 344
0.12 104 334
0.13 99 325
0.14 92 312
0.15 85 300
0.16 78 289
0.17 68 267
0.18 66 258
0.19 65 248
0.2 65 239
0.21 65 231
0.22 65 224
0.23 69 212
0.24 71 212
0.25 74 212
0.26 77 212
0.27 87 215
0.28 90 218
0.29 95 222
0.3 101 228
0.31 107 235
0.32 114 245
0.33 123 258
0.34 129 272
0.35 135 286
0.36 142 302
0.37 147 317
0.38 152 331
0.39 159 344
0.4 162 354
0.41 164 361
0.42 164 366
0.43 166 372
0.44 166 372
0.45 166 373
0.46 167 373
0.47 167 372
0.48 169 371
0.49 169 368
0.5 171 366
0.51 171 362
0.52 171 358
0.53 170 354
0.54 168 349
0.55 167 340
0.56 167 335
0.57 165 331
0.58 165 327
0.59 162 317
0.6 162 312
0.61 160 306
0.62 160 300
0.63 162 287
0.64 162 279
0.65 162 272
0.66 160 265
0.67 158 247
0.68 156 239
0.69 154 229
0.7 152 220
0.71 147 199
0.72 145 189
0.73 145 178
0.74 144 167
0.75 144 145
0.76 144 133
0.77 143 121
0.78 143 109
0.79 140 85
0.8 138 74
0.81 138 63
0.82 137 54
0.83 138 37
0.84 138 31
0.85 141 26
0.86 143 20
0.87 148 16
0.88 149 14
0.89 151 14
0.9 153 14
0.91 158 14
0.92 161 17
0.93 165 20
0.94 168 25
0.95 175 38
0.96 179 46
0.97 183 56
0.98 187 65
0.99 196 89
1.0 202 101
1.01 205 113
1.02 210 124
1.03 215 144
1.04 216 151
1.05 216 156
1.06 214 161
1.07 209 168
1.08 205 171
1.09 199 174
1.1 194 176
1.11 182 181
1.12 177 183
1.13 173 183
1.14 171 183

Label: 9
Points: 57
0 222 444
0.01 222 453
0.02 222 462
0.03 220 470
0.04 218 477
0.05 213 485
0.06 206 490
0.07 198 494
0.08 179 495
0.09 170 491
0.1 161 486
0.11 152 480
0.12 144 471
0.13 135 460
0.14 127 448
0.15 120 434
0.16 117 420
0.17 113 407
0.18 113 396
0.19 115 385
0.2 115 377
0.21 120 372
0.22 126 368
0.23 133 366
0.24 141 366
0.25 151 367
0.26 162 370
0.27 171 376
0.28 188 390
0.29 196 397
0.3 202 403
0.31 208 410
0.32 213 415
0.33 217 421
0.34 220 425
0.35 223 428
0.36 224 430
0.37 224 431
0.38 224 431
0.39 224 428
0.4 226 420
0.41 226 414
0.42 226 405
0.43 224 397
0.44 222 385
0.45 221 370
0.46 218 356
0.47 214 341
0.48 207 313
0.49 204 300
0.5 202 289
0.51 200 279
0.52 195 263
0.53 194 256
0.54 192 251
0.55 192 247
0.56 190 242

Label: G
Points: 26
0 178 493
0.01 176 497
0.02 173 501
0.03 170 504
0.04 166 506
0.05 160 506
0.06 154 506
0.07 147 504
0.08 134 496
0.09 129 490
0.1 124 481
0.11 118 470
0.12 113 458
0.13 103 440
0.14 94 421
0.15 85 403
0.16 77 383
0.17 72 365
0.18 68 348
0.19 68 332
0.2 71 316
0.21 76 304
0.22 86 293
0.23 99 284
0.24 125 274
0.25 138 272

Label: k
Points: 29
0 133 425
0.01 133 427
0.02 133 429
0.03 135 429
0.04 136 430
0.05 138 430
0.06 141 429
0.07 142 429
0.08 145 422
0.09 146 418
0.1 146 413
0.11 146 406
0.12 146 399
0.13 146 388
0.14 144 375
0.15 144 362
0.16 141 349
0.17 139 336
0.18 137 322
0.19 137 308
0.2 135 295
0.21 133 282
0.22 135 271
0.23 135 262
0.24 135 253
0.25 138 247
0.26 138 244
0.27 136 241
0.28 136 240

Label: v
Points: 52
0 107 415
0.01 107 415
0.02 109 416
0.03 110 416
0.04 110 416
0.05 110 416
0.06 110 414
0.07 110 413
0.08 110 410
0.09 112 402
0.1 112 398
0.11 114 391
0.12 114 384
0.13 117 375
0.14 121 363
0.15 123 352
0.16 126 342
0.17 128 322
0.18 130 314
0.19 130 305
0.2 132 297
0.21 135 283
0.22 137 278
0.23 139 274
0.24 139 270
0.25 141 264
0.26 141 262
0.27 141 260
0.28 142 260
0.29 145 259
0.3 147 259
0.31 149 260
0.32 150 262
0.33 155 269
0.34 157 275
0.35 159 280
0.36 162 285
0.37 165 291
0.38 169 300
0.39 173 310
0.4 177 320
0.41 182 331
0.42 185 340
0.43 190 351
0.44 196 362
0.45 202 374
0.46 210 393
0.47 214 399
0.48 218 404
0.49 221 407
0.5 225 410
0.51 227 412

Label: p
Points: 75
0 147 300
0.01 147 300
0.02 147 300
0.03 147 300
0.04 147 300
0.05 146 298
0.06 146 296
0.07 144 293
0.08 140 284
0.09 138 278
0.1 136 273
0.11 136 266
0.12 136 251
0.13 139 242
0.14 140 233
0.15 140 225
0.16 140 216
0.17 140 205
0.18 138 195
0.19 136 184
0.2 136 174
0.21 133 165
0.22 133 157
0.23 132 150
0.24 130 145
0.25 130 141
0.26 130 139
0.27 130 139
0.28 128 138
0.29 128 139
0.3 128 140
0.31 128 144
0.32 128 149
0.33 128 156
0.34 128 165
0.35 128 174
0.36 128 194
0.37 129 205
0.38 131 217
0.39 133 230
0.4 136 255
0.41 140 266
0.42 143 278
0.43 145 288
0.44 152 306
0.45 154 314
0.46 158 321
0.47 163 327
0.48 166 332
0.49 174 336
0.5 178 339
0.51 181 341
0.52 187 339
0.53 190 337
0.54 192 333
0.55 195 328
0.56 202 315
0.57 205 308
0.58 207 301
0.59 209 293
0.6 211 277
0.61 211 271
0.62 210 264
0.63 210 259
0.64 206 254
0.65 202 250
0.66 198 249
0.67 186 250
0.68 180 253
0.69 174 255
0.7 167 258
0.71 157 264
0.72 152 267
0.73 149 270
0.74 147 273

Label: t
Points: 43
0 108 376
0.01 111 377
0.02 113 379
0.03 116 380
0.04 118 383
0.05 118 383
0.06 118 383
0.07 118 384
0.08 118 384
0.09 118 384
0.1 118 384
0.11 118 384
0.12 118 380
0.13 118 378
0.14 118 375
0.15 119 371
0.16 119 367
0.17 122 360
0.18 120 353
0.19 118 345
0.2 113 329
0.21 110 321
0.22 109 313
0.23 105 306
0.24 99 291
0.25 97 285
0.26 95 279
0.27 95 272
0.28 95 260
0.29 95 255
0.3 98 250
0.31 102 244
0.32 106 239
0.33 116 234
0.34 126 230
0.35 135 226
0.36 155 221
0.37 163 219
0.38 170 219
0.39 176 219
0.4 187 223
0.41 191 227
0.42 193 232

Label: X
Points: 24
0 156 467
0.01 155 467
0.02 155 467
0.03 155 467
0.04 155 465
0.05 155 463
0.06 157 460
0.07 160 455
0.08 168 442
0.09 173 434
0.1 178 427
0.11 184 417
0.12 192 398
0.13 198 386
0.14 204 375
0.15 210 363
0.16 221 336
0.17 226 324
0.18 231 313
0.19 235 302
0.2 239 294
0.21 243 285
0.22 246 280
0.23 246 278

Label: z
Points: 74
0 167 344
0.01 165 344
0.02 163 342
0.03 161 341
0.04 160 339
0.05 158 337
0.06 154 334
0.07 154 331
0.08 153 330
0.09 153 330
0.1 153 330
0.11 153 329
0.12 153 329
0.13 153 329
0.14 155 329
0.15 158 330
0.16 160 333
0.17 167 335
0.18 173 338
0.19 178 340
0.2 185 341
0.21 192 342
0.22 198 344
0.23 204 346
0.24 211 349
0.25 215 349
0.26 216 350
0.27 218 350
0.28 220 350
0.29 220 351
0.3 221 351
0.31 221 350
0.32 221 349
0.33 222 346
0.34 222 343
0.35 221 341
0.36 218 337
0.37 214 332
0.38 208 326
0.39 201 321
0.4 194 316
0.41 186 309
0.42 175 304
0.43 165 298
0.44 155 290
0.45 144 285
0.46 135 279
0.47 128 273
0.48 123 269
0.49 118 265
0.5 117 261
0.51 114 260
0.52 112 260
0.53 112 260
0.54 112 260
0.55 112 259
0.56 112 259
0.57 114 259
0.58 116 259
0.59 116 259
0.6 122 261
0.61 124 261
0.62 128 262
0.63 135 262
0.64 138 262
0.65 142 261
0.66 147 261
0.67 156 258
0.68 160 257
0.69 164 257
0.7 173 253
0.71 178 253
0.72 182 253
0.73 187 253

Label: Z
Points: 65
0 127 431
0.01 127 432
0.02 125 432
0.03 125 431
0.04 129 429
0.05 131 428
0.06 135 427
0.07 140 427
0.08 145 427
0.09 154 427
0.1 163 427
0.11 174 427
0.12 193 427
0.13 203 427
0.14 212 427
0.15 220 427
0.16 226 425
0.17 235 422
0.18 240 420
0.19 244 418
0.2 248 416
0.21 248 414
0.22 248 410
0.23 246 407
0.24 243 403
0.25 233 395
0.26 225 392
0.27 217 387
0.28 205 383
0.29 181 372
0.3 168 366
0.31 156 360
0.32 143 354
0.33 132 346
0.34 113 335
0.35 104 329
0.36 98 324
0.37 92 320
0.38 84 311
0.39 81 308
0.4 78 305
0.41 78 303
0.42 76 299
0.43 76 298
0.44 76 297
0.45 76 297
0.46 77 295
0.47 80 295
0.48 83 295
0.49 86 295
0.5 94 297
0.51 99 297
0.52 104 298
0.53 110 298
0.54 125 298
0.55 134 298
0.56 142 298
0.57 151 298
0.58 166 297
0.59 173 295
0.6 180 294
0.61 186 294
0.62 197 292
0.63 201 292
0.64 204 292

Label: 9
Points: 64
0 166 417
0.01 171 420
0.02 175 425
0.03 177 431
0.04 179 437
0.05 181 446
0.06 179 454
0.07 179 461
0.08 171 472
0.09 166 477
0.1 160 481
0.11 154 484
0.12 148 486
0.13 141 486
0.14 132 486
0.15 121 482
0.16 103 473
0.17 95 466
0.18 88 458
0.19 79 450
0.2 67 432
0.21 61 424
0.22 57 416
0.23 55 409
0.24 53 402
0.25 53 395
0.26 55 388
0.27 58 383
0.28 63 380
0.29 70 378
0.3 78 377
0.31 86 377
0.32 93 377
0.33 102 381
0.34 111 386
0.35 119 393
0.36 133 405
0.37 139 411
0.38 143 415
0.39 146 419
0.4 152 425
0.41 154 426
0.42 157 427
0.43 157 428
